projectID,lakeID,siteName,dateSample,dateTimeSample,depthClass,depthTop,depthBottom,subsampleClass,subsampleDateTime,runID,runDate,replicate,metadataID,prefix,suffix,runName,comments
17,NA,NA,2019-06-10,2019-06-10 00:00,NA,NA,NA,air,2019-06-10 00:00,run19061001,2019-06-10,1,gc180508,1,19061001,1_19061001,
17,NA,NA,2019-06-10,2019-06-10 00:00,NA,NA,NA,standard034,2019-06-10 00:00,run19061001,2019-06-10,1,gc180508,2,19061001,2_19061001,
17,NA,NA,2019-06-10,2019-06-10 00:00,NA,NA,NA,standard035,2019-06-10 00:00,run19061001,2019-06-10,1,gc180508,3,19061001,3_19061001,
17,NA,NA,2019-06-10,2019-06-10 00:00,NA,NA,NA,standard036,2019-06-10 00:00,run19061001,2019-06-10,1,gc180508,4,19061001,4_19061001,
17,NA,NA,2019-06-10,2019-06-10 00:00,NA,NA,NA,standard037,2019-06-10 00:00,run19061001,2019-06-10,1,gc180508,5,19061001,5_19061001,
17,NA,NA,2019-06-10,2019-06-10 00:00,NA,NA,NA,standard038,2019-06-10 00:00,run19061001,2019-06-10,1,gc180508,6,19061001,6_19061001,
17,NA,NA,2019-06-10,2019-06-10 00:00,NA,NA,NA,air,2019-06-10 00:00,run19061001,2019-06-10,2,gc180508,7,19061001,7_19061001,
17,NG,DeepHole,2019-06-10,2019-06-10 09:00,atm,NA,NA,atm,2019-06-10 09:00,run19061001,2019-06-10,1,gc180508,8,19061001,8_19061001,
17,NG,DeepHole,2019-06-10,2019-06-10 09:00,atm,NA,NA,atm,2019-06-10 09:00,run19061001,2019-06-10,2,gc180508,9,19061001,9_19061001,
17,NG,DeepHole,2019-06-10,2019-06-10 09:00,point,0.25,0.25,pCO2,2019-06-10 09:00,run19061001,2019-06-10,1,gc180508,10,19061001,10_19061001,
17,NG,DeepHole,2019-06-10,2019-06-10 09:00,point,0.25,0.25,pCO2,2019-06-10 09:00,run19061001,2019-06-10,2,gc180508,11,19061001,11_19061001,
17,NG,DeepHole,2019-06-10,2019-06-10 09:00,point,0.25,0.25,pCO2,2019-06-10 09:00,run19061001,2019-06-10,3,gc180508,12,19061001,12_19061001,
17,NG,DeepHole,2019-06-10,2019-06-10 09:00,point,0.25,0.25,DIC,2019-06-10 09:00,run19061001,2019-06-10,1,gc180508,13,19061001,13_19061001,
17,NG,DeepHole,2019-06-10,2019-06-10 09:00,point,0.25,0.25,DIC,2019-06-10 09:00,run19061001,2019-06-10,2,gc180508,14,19061001,14_19061001,
17,NG,DeepHole,2019-06-10,2019-06-10 09:00,point,3.5,3.5,DIC,2019-06-10 09:00,run19061001,2019-06-10,1,gc180508,15,19061001,15_19061001,
17,NG,DeepHole,2019-06-10,2019-06-10 09:00,point,3.5,3.5,DIC,2019-06-10 09:00,run19061001,2019-06-10,2,gc180508,16,19061001,16_19061001,
17,BO,DeepHole,2019-06-10,2019-06-10 11:05,atm,NA,NA,atm,2019-06-10 11:05,run19061001,2019-06-10,1,gc180508,17,19061001,17_19061001,
17,BO,DeepHole,2019-06-10,2019-06-10 11:05,atm,NA,NA,atm,2019-06-10 11:05,run19061001,2019-06-10,2,gc180508,18,19061001,18_19061001,
17,BO,DeepHole,2019-06-10,2019-06-10 11:05,point,0.25,0.25,pCO2,2019-06-10 11:05,run19061001,2019-06-10,1,gc180508,19,19061001,19_19061001,
17,BO,DeepHole,2019-06-10,2019-06-10 11:05,point,0.25,0.25,pCO2,2019-06-10 11:05,run19061001,2019-06-10,2,gc180508,20,19061001,20_19061001,
17,BO,DeepHole,2019-06-10,2019-06-10 11:05,point,0.25,0.25,DIC,2019-06-10 11:05,run19061001,2019-06-10,1,gc180508,21,19061001,21_19061001,
17,BO,DeepHole,2019-06-10,2019-06-10 11:05,point,0.25,0.25,DIC,2019-06-10 11:05,run19061001,2019-06-10,2,gc180508,22,19061001,22_19061001,
17,BO,DeepHole,2019-06-10,2019-06-10 11:05,point,2.5,2.5,DIC,2019-06-10 11:05,run19061001,2019-06-10,1,gc180508,23,19061001,23_19061001,
17,BO,DeepHole,2019-06-10,2019-06-10 11:05,point,2.5,2.5,DIC,2019-06-10 11:05,run19061001,2019-06-10,2,gc180508,24,19061001,24_19061001,
17,NA,NA,2019-06-10,2019-06-10 00:00,NA,NA,NA,air,2019-06-10 00:00,run19061001,2019-06-10,3,gc180508,25,19061001,25_19061001,
17,NA,NA,2019-06-10,2019-06-10 00:00,NA,NA,NA,standard034,2019-06-10 00:00,run19061001,2019-06-10,2,gc180508,26,19061001,26_19061001,
17,NA,NA,2019-06-10,2019-06-10 00:00,NA,NA,NA,standard035,2019-06-10 00:00,run19061001,2019-06-10,2,gc180508,27,19061001,27_19061001,
17,NA,NA,2019-06-10,2019-06-10 00:00,NA,NA,NA,standard036,2019-06-10 00:00,run19061001,2019-06-10,2,gc180508,28,19061001,28_19061001,
17,NA,NA,2019-06-10,2019-06-10 00:00,NA,NA,NA,standard037,2019-06-10 00:00,run19061001,2019-06-10,2,gc180508,29,19061001,29_19061001,
17,NA,NA,2019-06-10,2019-06-10 00:00,NA,NA,NA,standard038,2019-06-10 00:00,run19061001,2019-06-10,2,gc180508,30,19061001,30_19061001,
17,NA,NA,2019-06-10,2019-06-10 00:00,NA,NA,NA,air,2019-06-10 00:00,run19061001,2019-06-10,4,gc180508,31,19061001,31_19061001,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,, ,,,,,,,,,
