projectID,lakeID,siteName,dateSample,dateTimeSample,depthClass,depthTop,depthBottom,subsampleClass,subsampleDateTime,runID,runDate,replicate,metadataID,prefix,suffix,runName,comments
3,NA,NA,5/8/19,5/8/19 0:00,NA,NA,NA,air,5/8/19 0:00,run19050801,5/8/19,1,gc180508,1,19050801,1_19050801,
3,NA,NA,5/8/19,5/8/19 0:00,NA,NA,NA,standard034,5/8/19 0:00,run19050801,5/8/19,1,gc180508,2,19050801,2_19050801,
3,NA,NA,5/8/19,5/8/19 0:00,NA,NA,NA,standard035,5/8/19 0:00,run19050801,5/8/19,1,gc180508,3,19050801,3_19050801,
3,NA,NA,5/8/19,5/8/19 0:00,NA,NA,NA,standard036,5/8/19 0:00,run19050801,5/8/19,1,gc180508,4,19050801,4_19050801,
3,NA,NA,5/8/19,5/8/19 0:00,NA,NA,NA,standard037,5/8/19 0:00,run19050801,5/8/19,1,gc180508,5,19050801,5_19050801,
3,NA,NA,5/8/19,5/8/19 0:00,NA,NA,NA,standard038,5/8/19 0:00,run19050801,5/8/19,1,gc180508,6,19050801,6_19050801,
3,NA,NA,5/8/19,5/8/19 0:00,NA,NA,NA,air,5/8/19 0:00,run19050801,5/8/19,2,gc180508,7,19050801,7_19050801,
3,WL,DeepHole,5/8/19,5/8/19 11:00,atm,NA,NA,atm,5/8/19 11:00,run19050801,5/8/19,1,gc180508,8,19050801,8_19050801,
3,WL,DeepHole,5/8/19,5/8/19 11:00,atm,NA,NA,atm,5/8/19 11:00,run19050801,5/8/19,2,gc180508,9,19050801,9_19050801,
3,WL,DeepHole,5/8/19,5/8/19 11:00,point,0.25,0.25,pCO2,5/8/19 11:00,run19050801,5/8/19,1,gc180508,10,19050801,10_19050801,
3,WL,DeepHole,5/8/19,5/8/19 11:00,point,0.25,0.25,pCO2,5/8/19 11:00,run19050801,5/8/19,2,gc180508,11,19050801,11_19050801,
3,WL,DeepHole,5/8/19,5/8/19 11:00,point,0.25,0.25,pCO2,5/8/19 11:00,run19050801,5/8/19,3,gc180508,12,19050801,12_19050801,
3,WL,DeepHole,5/8/19,5/8/19 11:00,point,0.25,0.25,DIC,5/8/19 11:00,run19050801,5/8/19,1,gc180508,13,19050801,13_19050801,
