projectID,lakeID,siteName,dateSample,dateTimeSample,depthClass,depthTop,depthBottom,subsampleClass,subsampleDateTime,runID,runDate,replicate,metadataID,prefix,suffix,runName,comments
3,NA,NA,2019-05-13,2019-05-13 00:00,NA,NA,NA,air,2019-05-13 00:00,run19051301,2019-05-13,1,gc180508,1,19051301,1_19051301,
3,NA,NA,2019-05-13,2019-05-13 00:00,NA,NA,NA,standard029,2019-05-13 00:00,run19051301,2019-05-13,1,gc180508,2,19051301,2_19051301,
3,NA,NA,2019-05-13,2019-05-13 00:00,NA,NA,NA,standard030,2019-05-13 00:00,run19051301,2019-05-13,1,gc180508,3,19051301,3_19051301,
3,NA,NA,2019-05-13,2019-05-13 00:00,NA,NA,NA,standard031,2019-05-13 00:00,run19051301,2019-05-13,1,gc180508,4,19051301,4_19051301,
3,NA,NA,2019-05-13,2019-05-13 00:00,NA,NA,NA,standard032,2019-05-13 00:00,run19051301,2019-05-13,1,gc180508,5,19051301,5_19051301,
3,NA,NA,2019-05-13,2019-05-13 00:00,NA,NA,NA,standard033,2019-05-13 00:00,run19051301,2019-05-13,1,gc180508,6,19051301,6_19051301,
3,NA,NA,2019-05-13,2019-05-13 00:00,NA,NA,NA,air,2019-05-13 00:00,run19051301,2019-05-13,2,gc180508,7,19051301,7_19051301,
3,WL,DeepHole,2019-05-13,2019-05-13 09:25,atm,NA,NA,atm,2019-05-13 09:25,run19051301,2019-05-13,1,gc180508,8,19051301,8_19051301,
3,WL,DeepHole,2019-05-13,2019-05-13 09:25,atm,NA,NA,atm,2019-05-13 09:25,run19051301,2019-05-13,2,gc180508,9,19051301,9_19051301,
3,WL,DeepHole,2019-05-13,2019-05-13 09:25,point,0.25,0.25,pCO2,2019-05-13 09:25,run19051301,2019-05-13,1,gc180508,10,19051301,10_19051301,
3,WL,DeepHole,2019-05-13,2019-05-13 09:25,point,0.25,0.25,pCO2,2019-05-13 09:25,run19051301,2019-05-13,2,gc180508,11,19051301,11_19051301,
3,WL,DeepHole,2019-05-13,2019-05-13 09:25,point,0.25,0.25,pCO2,2019-05-13 09:25,run19051301,2019-05-13,3,gc180508,12,19051301,12_19051301,
3,WL,DeepHole,2019-05-13,2019-05-13 09:25,point,0.25,0.25,DIC,2019-05-13 09:25,run19051301,2019-05-13,1,gc180508,13,19051301,13_19051301,
