projectID,lakeID,siteName,dateSample,dateTimeSample,depthClass,depthTop,depthBottom,subsampleClass,subsampleDateTime,runID,runDate,replicate,metadataID,prefix,suffix,runName,comments
34,NA,NA,6/4/2019,6/4/2019 0:00,NA,NA,NA,air,6/4/2019 0:00,run19060401,6/4/2019,1,gc180508,1,1906041,1_1906041,
34,NA,NA,6/4/2019,6/4/2019 0:00,NA,NA,NA,standard034,6/4/2019 0:00,run19060401,6/4/2019,1,gc180508,2,1906041,2_1906041,
34,NA,NA,6/4/2019,6/4/2019 0:00,NA,NA,NA,standard035,6/4/2019 0:00,run19060401,6/4/2019,1,gc180508,3,1906041,3_1906041,
34,NA,NA,6/4/2019,6/4/2019 0:00,NA,NA,NA,standard036,6/4/2019 0:00,run19060401,6/4/2019,1,gc180508,4,1906041,4_1906041,
34,NA,NA,6/4/2019,6/4/2019 0:00,NA,NA,NA,standard037,6/4/2019 0:00,run19060401,6/4/2019,1,gc180508,5,1906041,5_1906041,
34,NA,NA,6/4/2019,6/4/2019 0:00,NA,NA,NA,standard038,6/4/2019 0:00,run19060401,6/4/2019,1,gc180508,6,1906041,6_1906041,
34,NA,NA,6/4/2019,6/4/2019 0:00,NA,NA,NA,air,6/4/2019 0:00,run19060401,6/4/2019,2,gc180508,7,1906041,7_1906041,
33,PE,DeepHole,5/23/2019,5/23/2019 14:00,lab,control,NA,methSlurry,6/4/2019 10:00,run19060401,6/4/2019,1,gc180508,8,1906041,8_1906041,
33,PE,DeepHole,5/23/2019,5/23/2019 14:00,lab,control,NA,methSlurry,6/4/2019 10:00,run19060401,6/4/2019,2,gc180508,9,1906041,9_1906041,
33,PE,DeepHole,5/23/2019,5/23/2019 14:00,lab,control,NA,methSlurry,6/4/2019 10:00,run19060401,6/4/2019,3,gc180508,10,1906041,10_1906041,
33,PE,DeepHole,5/23/2019,5/23/2019 14:00,lab,algal,NA,methSlurry,6/4/2019 10:00,run19060401,6/4/2019,1,gc180508,11,1906041,11_1906041,
33,PE,DeepHole,5/23/2019,5/23/2019 14:00,lab,algal,NA,methSlurry,6/4/2019 10:00,run19060401,6/4/2019,2,gc180508,12,1906041,12_1906041,
33,PE,DeepHole,5/23/2019,5/23/2019 14:00,lab,algal,NA,methSlurry,6/4/2019 10:00,run19060401,6/4/2019,3,gc180508,13,1906041,13_1906041,
33,PE,DeepHole,5/23/2019,5/23/2019 14:00,lab,BES,NA,methSlurry,6/4/2019 10:00,run19060401,6/4/2019,1,gc180508,14,1906041,14_1906041,
33,PE,DeepHole,5/23/2019,5/23/2019 14:00,lab,BES,NA,methSlurry,6/4/2019 10:00,run19060401,6/4/2019,2,gc180508,15,1906041,15_1906041,
33,PE,DeepHole,5/23/2019,5/23/2019 14:00,lab,BES,NA,methSlurry,6/4/2019 10:00,run19060401,6/4/2019,3,gc180508,16,1906041,16_1906041,
33,PE,DeepHole,5/23/2019,5/23/2019 14:00,lab,algalBES,NA,methSlurry,6/4/2019 10:00,run19060401,6/4/2019,1,gc180508,17,1906041,17_1906041,
33,PE,DeepHole,5/23/2019,5/23/2019 14:00,lab,algalBES,NA,methSlurry,6/4/2019 10:00,run19060401,6/4/2019,2,gc180508,18,1906041,18_1906041,
33,PE,DeepHole,5/23/2019,5/23/2019 14:00,lab,algalBES,NA,methSlurry,6/4/2019 10:00,run19060401,6/4/2019,3,gc180508,19,1906041,19_1906041,
