projectID,lakeID,siteName,dateSample,dateTimeSample,depthClass,depthTop,depthBottom,subsampleClass,subsampleDateTime,runID,runDate,replicate,metadataID,prefix,suffix,runName,comments
3,NA,NA,2019-06-04,2019-06-04 00:00,NA,NA,NA,air,2019-06-04 00:00,run19060402,2019-06-04,1,gc180508,1,19060402,1_19060402,
3,NA,NA,2019-06-04,2019-06-04 00:00,NA,NA,NA,standard034,2019-06-04 00:00,run19060402,2019-06-04,1,gc180508,2,19060402,2_19060402,
3,NA,NA,2019-06-04,2019-06-04 00:00,NA,NA,NA,standard035,2019-06-04 00:00,run19060402,2019-06-04,1,gc180508,3,19060402,3_19060402,
3,NA,NA,2019-06-04,2019-06-04 00:00,NA,NA,NA,standard036,2019-06-04 00:00,run19060402,2019-06-04,1,gc180508,4,19060402,4_19060402,
3,NA,NA,2019-06-04,2019-06-04 00:00,NA,NA,NA,standard037,2019-06-04 00:00,run19060402,2019-06-04,1,gc180508,5,19060402,5_19060402,
3,NA,NA,2019-06-04,2019-06-04 00:00,NA,NA,NA,standard038,2019-06-04 00:00,run19060402,2019-06-04,1,gc180508,6,19060402,6_19060402,
3,NA,NA,2019-06-04,2019-06-04 00:00,NA,NA,NA,air,2019-06-04 00:00,run19060402,2019-06-04,2,gc180508,7,19060402,7_19060402,
3,WL,DeepHole,2019-06-04,2019-06-04 08:40,atm,NA,NA,atm,2019-06-04 08:40,run19060402,2019-06-04,1,gc180508,8,19060402,8_19060402,
3,WL,DeepHole,2019-06-04,2019-06-04 08:40,atm,NA,NA,atm,2019-06-04 08:40,run19060402,2019-06-04,2,gc180508,9,19060402,9_19060402,
3,WL,DeepHole,2019-06-04,2019-06-04 08:40,point,0.25,0.25,pCO2,2019-06-04 08:40,run19060402,2019-06-04,1,gc180508,10,19060402,10_19060402,
3,WL,DeepHole,2019-06-04,2019-06-04 08:40,point,0.25,0.25,pCO2,2019-06-04 08:40,run19060402,2019-06-04,2,gc180508,11,19060402,11_19060402,
3,WL,DeepHole,2019-06-04,2019-06-04 08:40,point,0.25,0.25,pCO2,2019-06-04 08:40,run19060402,2019-06-04,3,gc180508,12,19060402,12_19060402,
3,WL,DeepHole,2019-06-04,2019-06-04 08:40,point,0.25,0.25,DIC,2019-06-04 08:40,run19060402,2019-06-04,1,gc180508,13,19060402,13_19060402,
3,WL,DeepHole,2019-06-04,2019-06-04 08:40,point,0.25,0.25,DIC,2019-06-04 08:40,run19060402,2019-06-04,2,gc180508,14,19060402,14_19060402,
3,WL,DeepHole,2019-06-04,2019-06-04 08:40,point,8,8,DIC,2019-06-04 08:40,run19060402,2019-06-04,1,gc180508,15,19060402,15_19060402,
3,WL,DeepHole,2019-06-04,2019-06-04 08:40,point,8,8,DIC,2019-06-04 08:40,run19060402,2019-06-04,2,gc180508,16,19060402,16_19060402,
3,FE,DeepHole,2019-06-04,2019-06-04 10:10,atm,NA,NA,atm,2019-06-04 10:10,run19060402,2019-06-04,1,gc180508,17,19060402,17_19060402,
3,FE,DeepHole,2019-06-04,2019-06-04 10:10,atm,NA,NA,atm,2019-06-04 10:10,run19060402,2019-06-04,2,gc180508,18,19060402,18_19060402,
3,FE,DeepHole,2019-06-04,2019-06-04 10:10,point,0.25,0.25,pCO2,2019-06-04 10:10,run19060402,2019-06-04,1,gc180508,19,19060402,19_19060402,
3,FE,DeepHole,2019-06-04,2019-06-04 10:10,point,0.25,0.25,pCO2,2019-06-04 10:10,run19060402,2019-06-04,2,gc180508,20,19060402,20_19060402,
3,FE,DeepHole,2019-06-04,2019-06-04 10:10,point,0.25,0.25,pCO2,2019-06-04 10:10,run19060402,2019-06-04,3,gc180508,21,19060402,21_19060402,
3,FE,DeepHole,2019-06-04,2019-06-04 10:10,point,0.25,0.25,DIC,2019-06-04 10:10,run19060402,2019-06-04,1,gc180508,22,19060402,22_19060402,
3,FE,DeepHole,2019-06-04,2019-06-04 10:10,point,0.25,0.25,DIC,2019-06-04 10:10,run19060402,2019-06-04,2,gc180508,23,19060402,23_19060402,
3,FE,DeepHole,2019-06-04,2019-06-04 10:10,point,8,8,DIC,2019-06-04 10:10,run19060402,2019-06-04,1,gc180508,24,19060402,24_19060402,
3,FE,DeepHole,2019-06-04,2019-06-04 10:10,point,8,8,DIC,2019-06-04 10:10,run19060402,2019-06-04,2,gc180508,25,19060402,25_19060402,
3,FE,Inlet,2019-06-04,2019-06-04 10:10,point,0,0,DIC,2019-06-04 10:10,run19060402,2019-06-04,1,gc180508,26,19060402,26_19060402,
