projectID,lakeID,siteName,dateSample,dateTimeSample,depthClass,depthTop,depthBottom,subsampleClass,subsampleDateTime,runID,runDate,replicate,metadataID,prefix,suffix,runName,comments
34,NA,NA,2019-06-05,2019-06-05 00:00,NA,NA,NA,air,2019-06-05 00:00,run19060501,2019-06-05,1,gc180508,1,19060501,1_19060501,
34,NA,NA,2019-06-05,2019-06-05 00:00,NA,NA,NA,standard034,2019-06-05 00:00,run19060501,2019-06-05,1,gc180508,2,19060501,2_19060501,
34,NA,NA,2019-06-05,2019-06-05 00:00,NA,NA,NA,standard035,2019-06-05 00:00,run19060501,2019-06-05,1,gc180508,3,19060501,3_19060501,
34,NA,NA,2019-06-05,2019-06-05 00:00,NA,NA,NA,standard036,2019-06-05 00:00,run19060501,2019-06-05,1,gc180508,4,19060501,4_19060501,
34,NA,NA,2019-06-05,2019-06-05 00:00,NA,NA,NA,standard037,2019-06-05 00:00,run19060501,2019-06-05,1,gc180508,5,19060501,5_19060501,
34,NA,NA,2019-06-05,2019-06-05 00:00,NA,NA,NA,standard038,2019-06-05 00:00,run19060501,2019-06-05,1,gc180508,6,19060501,6_19060501,
34,NA,NA,2019-06-05,2019-06-05 00:00,NA,NA,NA,air,2019-06-05 00:00,run19060501,2019-06-05,2,gc180508,7,19060501,7_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,atm,NA,NA,atm,2019-06-05 08:30,run19060501,2019-06-05,1,gc180508,8,19060501,8_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,atm,NA,NA,atm,2019-06-05 08:30,run19060501,2019-06-05,1,gc180508,9,19060501,9_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,0,0,pCO2,2019-06-05 08:30,run19060501,2019-06-05,1,gc180508,10,19060501,10_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,0,0,pCO2,2019-06-05 08:30,run19060501,2019-06-05,2,gc180508,11,19060501,11_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,3.5,3.5,pCO2,2019-06-05 08:30,run19060501,2019-06-05,1,gc180508,12,19060501,12_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,3.5,3.5,pCO2,2019-06-05 08:30,run19060501,2019-06-05,2,gc180508,13,19060501,13_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,6,6,pCO2,2019-06-05 08:30,run19060501,2019-06-05,1,gc180508,14,19060501,14_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,6,6,pCO2,2019-06-05 08:30,run19060501,2019-06-05,2,gc180508,15,19060501,15_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,9,9,pCO2,2019-06-05 08:30,run19060501,2019-06-05,1,gc180508,16,19060501,16_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,9,9,pCO2,2019-06-05 08:30,run19060501,2019-06-05,2,gc180508,17,19060501,17_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,11,11,pCO2,2019-06-05 08:30,run19060501,2019-06-05,1,gc180508,18,19060501,18_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,11,11,pCO2,2019-06-05 08:30,run19060501,2019-06-05,2,gc180508,19,19060501,19_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,13,13,pCO2,2019-06-05 08:30,run19060501,2019-06-05,1,gc180508,20,19060501,20_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,13,13,pCO2,2019-06-05 08:30,run19060501,2019-06-05,2,gc180508,21,19060501,21_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,15,15,pCO2,2019-06-05 08:30,run19060501,2019-06-05,1,gc180508,22,19060501,22_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,15,15,pCO2,2019-06-05 08:30,run19060501,2019-06-05,2,gc180508,23,19060501,23_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,16,16,pCO2,2019-06-05 08:30,run19060501,2019-06-05,1,gc180508,24,19060501,24_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,16,16,pCO2,2019-06-05 08:30,run19060501,2019-06-05,2,gc180508,25,19060501,25_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,3.5,3.5,DIC,2019-06-05 08:30,run19060501,2019-06-05,1,gc180508,26,19060501,26_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,3.5,3.5,DIC,2019-06-05 08:30,run19060501,2019-06-05,2,gc180508,27,19060501,27_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,13,13,DIC,2019-06-05 08:30,run19060501,2019-06-05,1,gc180508,28,19060501,28_19060501,
34,PE,DeepHole,2019-06-05,2019-06-05 08:30,point,13,13,DIC,2019-06-05 08:30,run19060501,2019-06-05,2,gc180508,29,19060501,29_19060501,
34,PA,DeepHole,2019-06-05,2019-06-05 09:30,atm,NA,NA,atm,2019-06-05 09:30,run19060501,2019-06-05,1,gc180508,30,19060501,30_19060501,
