projectID,lakeID,siteName,dateSample,dateTimeSample,depthClass,depthTop,depthBottom,subsampleClass,subsampleDateTime,runID,runDate,replicate,metadataID,prefix,suffix,runName,comments
mentee,NA,NA,6/16/19,6/16/19 0:00,NA,NA,NA,air,6/16/19 0:00,run19061601,6/16/19,1,gc180508,1,19061601,1_19061601,
mentee,NA,NA,6/16/19,6/16/19 0:00,NA,NA,NA,standard034,6/16/19 0:00,run19061601,6/16/19,1,gc180508,2,19061601,2_19061601,
mentee,NA,NA,6/16/19,6/16/19 0:00,NA,NA,NA,standard035,6/16/19 0:00,run19061601,6/16/19,1,gc180508,3,19061601,3_19061601,
mentee,NA,NA,6/16/19,6/16/19 0:00,NA,NA,NA,standard036,6/16/19 0:00,run19061601,6/16/19,1,gc180508,4,19061601,4_19061601,
mentee,NA,NA,6/16/19,6/16/19 0:00,NA,NA,NA,standard037,6/16/19 0:00,run19061601,6/16/19,1,gc180508,5,19061601,5_19061601,
mentee,NA,NA,6/16/19,6/16/19 0:00,NA,NA,NA,standard038,6/16/19 0:00,run19061601,6/16/19,1,gc180508,6,19061601,6_19061601,
mentee,NA,NA,6/16/19,6/16/19 0:00,NA,NA,NA,air,6/16/19 0:00,run19061601,6/16/19,2,gc180508,7,19061601,7_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,control,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,1,gc180508,8,19061601,8_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,control,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,2,gc180508,9,19061601,9_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,control,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,3,gc180508,10,19061601,10_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,control,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,4,gc180508,11,19061601,11_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,control,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,5,gc180508,12,19061601,12_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,algal,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,1,gc180508,13,19061601,13_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,algal,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,2,gc180508,14,19061601,14_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,algal,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,3,gc180508,15,19061601,15_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,algal,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,4,gc180508,16,19061601,16_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,algal,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,5,gc180508,17,19061601,17_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,antibiotic,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,1,gc180508,18,19061601,18_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,antibiotic,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,2,gc180508,19,19061601,19_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,antibiotic,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,3,gc180508,20,19061601,20_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,antibiotic,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,4,gc180508,21,19061601,21_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,antibiotic,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,5,gc180508,22,19061601,22_19061601,
mentee,MO,DeepHole,6/13/19,6/13/19 12:00,lab,algalAntibiotic,NA,methSlurry,6/16/19 20:00,run19061601,6/16/19,1,gc180508,23,19061601,23_19061601,
