projectID,lakeID,siteName,dateSample,dateTimeSample,depthClass,depthTop,depthBottom,subsampleClass,subsampleDateTime,runID,runDate,replicate,metadataID,prefix,suffix,runName,comments
3,NA,NA,2019-06-11,2019-06-11 00:00,NA,NA,NA,air,2019-06-11 00:00,run19061102,2019-06-11,1,gc180508,1,19061102,1_19061102,
3,NA,NA,2019-06-11,2019-06-11 00:00,NA,NA,NA,standard034,2019-06-11 00:00,run19061102,2019-06-11,1,gc180508,2,19061102,2_19061102,
3,NA,NA,2019-06-11,2019-06-11 00:00,NA,NA,NA,standard035,2019-06-11 00:00,run19061102,2019-06-11,1,gc180508,3,19061102,3_19061102,
3,NA,NA,2019-06-11,2019-06-11 00:00,NA,NA,NA,standard036,2019-06-11 00:00,run19061102,2019-06-11,1,gc180508,4,19061102,4_19061102,
3,NA,NA,2019-06-11,2019-06-11 00:00,NA,NA,NA,standard037,2019-06-11 00:00,run19061102,2019-06-11,1,gc180508,5,19061102,5_19061102,
3,NA,NA,2019-06-11,2019-06-11 00:00,NA,NA,NA,standard038,2019-06-11 00:00,run19061102,2019-06-11,1,gc180508,6,19061102,6_19061102,
3,NA,NA,2019-06-11,2019-06-11 00:00,NA,NA,NA,air,2019-06-11 00:00,run19061102,2019-06-11,2,gc180508,7,19061102,7_19061102,
3,WL,DeepHole,2019-06-11,2019-06-11 08:30,atm,NA,NA,atm,2019-06-11 08:30,run19061102,2019-06-11,1,gc180508,8,19061102,8_19061102,
3,WL,DeepHole,2019-06-11,2019-06-11 08:30,atm,NA,NA,atm,2019-06-11 08:30,run19061102,2019-06-11,2,gc180508,9,19061102,9_19061102,
3,WL,DeepHole,2019-06-11,2019-06-11 08:30,point,0.25,0.25,pCO2,2019-06-11 08:30,run19061102,2019-06-11,1,gc180508,10,19061102,10_19061102,
3,WL,DeepHole,2019-06-11,2019-06-11 08:30,point,0.25,0.25,pCO2,2019-06-11 08:30,run19061102,2019-06-11,2,gc180508,11,19061102,11_19061102,
3,WL,DeepHole,2019-06-11,2019-06-11 08:30,point,0.25,0.25,pCO2,2019-06-11 08:30,run19061102,2019-06-11,3,gc180508,12,19061102,12_19061102,
3,WL,DeepHole,2019-06-11,2019-06-11 08:30,point,0.25,0.25,DIC,2019-06-11 08:30,run19061102,2019-06-11,1,gc180508,13,19061102,13_19061102,
3,WL,DeepHole,2019-06-11,2019-06-11 08:30,point,0.25,0.25,DIC,2019-06-11 08:30,run19061102,2019-06-11,2,gc180508,14,19061102,14_19061102,
3,WL,DeepHole,2019-06-11,2019-06-11 08:30,point,,,DIC,2019-06-11 08:30,run19061102,2019-06-11,1,gc180508,15,19061102,15_19061102,
3,WL,DeepHole,2019-06-11,2019-06-11 08:30,point,,,DIC,2019-06-11 08:30,run19061102,2019-06-11,2,gc180508,16,19061102,16_19061102,
3,FE,DeepHole,2019-06-11,2019-06-11 10:00,atm,NA,NA,atm,2019-06-11 10:00,run19061102,2019-06-11,1,gc180508,17,19061102,17_19061102,
3,FE,DeepHole,2019-06-11,2019-06-11 10:00,atm,NA,NA,atm,2019-06-11 10:00,run19061102,2019-06-11,2,gc180508,18,19061102,18_19061102,
3,FE,DeepHole,2019-06-11,2019-06-11 10:00,point,0.25,0.25,pCO2,2019-06-11 10:00,run19061102,2019-06-11,1,gc180508,19,19061102,19_19061102,
3,FE,DeepHole,2019-06-11,2019-06-11 10:00,point,0.25,0.25,pCO2,2019-06-11 10:00,run19061102,2019-06-11,2,gc180508,20,19061102,20_19061102,
3,FE,DeepHole,2019-06-11,2019-06-11 10:00,point,0.25,0.25,pCO2,2019-06-11 10:00,run19061102,2019-06-11,3,gc180508,21,19061102,21_19061102,
3,FE,DeepHole,2019-06-11,2019-06-11 10:00,point,0.25,0.25,DIC,2019-06-11 10:00,run19061102,2019-06-11,1,gc180508,22,19061102,22_19061102,
3,FE,DeepHole,2019-06-11,2019-06-11 10:00,point,0.25,0.25,DIC,2019-06-11 10:00,run19061102,2019-06-11,2,gc180508,23,19061102,23_19061102,
