projectID,lakeID,siteName,dateSample,dateTimeSample,depthClass,depthTop,depthBottom,subsampleClass,subsampleDateTime,runID,runDate,replicate,metadataID,prefix,suffix,runName,comments
15,NA,NA,5/23/19,5/23/19 0:00,NA,NA,NA,air,5/23/19 0:00,run19052301,5/23/19,1,gc180508,1,19052301,1_19052301,
15,NA,NA,5/23/19,5/23/19 0:00,NA,NA,NA,standard034,5/23/19 0:00,run19052301,5/23/19,1,gc180508,2,19052301,2_19052301,
15,NA,NA,5/23/19,5/23/19 0:00,NA,NA,NA,standard035,5/23/19 0:00,run19052301,5/23/19,1,gc180508,3,19052301,3_19052301,
15,NA,NA,5/23/19,5/23/19 0:00,NA,NA,NA,standard036,5/23/19 0:00,run19052301,5/23/19,1,gc180508,4,19052301,4_19052301,
15,NA,NA,5/23/19,5/23/19 0:00,NA,NA,NA,standard037,5/23/19 0:00,run19052301,5/23/19,1,gc180508,5,19052301,5_19052301,
15,NA,NA,5/23/19,5/23/19 0:00,NA,NA,NA,standard038,5/23/19 0:00,run19052301,5/23/19,1,gc180508,6,19052301,6_19052301,
15,NA,NA,5/23/19,5/23/19 0:00,NA,NA,NA,air,5/23/19 0:00,run19052301,5/23/19,2,gc180508,7,19052301,7_19052301,
15,MO,DeepHole,5/23/19,5/23/19 9:50,atm,NA,NA,atm,5/23/19 9:50,run19052301,5/23/19,1,gc180508,8,19052301,8_19052301,
15,MO,DeepHole,5/23/19,5/23/19 9:50,atm,NA,NA,atm,5/23/19 9:50,run19052301,5/23/19,2,gc180508,9,19052301,9_19052301,
15,MO,DeepHole,5/23/19,5/23/19 9:50,point,0.25,0.25,pCO2,5/23/19 9:50,run19052301,5/23/19,1,gc180508,10,19052301,10_19052301,
15,MO,DeepHole,5/23/19,5/23/19 9:50,point,0.25,0.25,pCO2,5/23/19 9:50,run19052301,5/23/19,2,gc180508,11,19052301,11_19052301,
15,MO,DeepHole,5/23/19,5/23/19 9:50,point,0.25,0.25,pCO2,5/23/19 9:50,run19052301,5/23/19,3,gc180508,12,19052301,12_19052301,
15,MO,DeepHole,5/23/19,5/23/19 9:50,point,0.25,0.25,DIC,5/23/19 9:50,run19052301,5/23/19,1,gc180508,13,19052301,13_19052301,
15,MO,DeepHole,5/23/19,5/23/19 9:50,point,0.25,0.25,DIC,5/23/19 9:50,run19052301,5/23/19,2,gc180508,14,19052301,14_19052301,
15,MO,DeepHole,5/23/19,5/23/19 9:50,point,8,8,DIC,5/23/19 9:50,run19052301,5/23/19,1,gc180508,15,19052301,15_19052301,
15,MO,DeepHole,5/23/19,5/23/19 9:50,point,8,8,DIC,5/23/19 9:50,run19052301,5/23/19,2,gc180508,16,19052301,16_19052301,
,MO,Inlet1,5/23/19,5/23/19 8:50,point,0,0,pCO2,5/23/19 8:50,run19052301,5/23/19,1,gc180508,17,19052301,17_19052301,
,MO,Inlet1,5/23/19,5/23/19 8:50,point,0,0,pCO2,5/23/19 8:50,run19052301,5/23/19,2,gc180508,18,19052301,18_19052301,
,MO,Inlet1,5/23/19,5/23/19 8:50,point,0,0,DIC,5/23/19 8:50,run19052301,5/23/19,1,gc180508,19,19052301,19_19052301,
,MO,Inlet1,5/23/19,5/23/19 8:50,point,0,0,DIC,5/23/19 8:50,run19052301,5/23/19,2,gc180508,20,19052301,20_19052301,
