"runName","projectID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","subsampleClass","subsampleDateTime","runID","runDate","replicate","metadataID","prefix","suffix","comments","FID_RT","TCD_RT","CH4area","CO2area","CH4ppm","CO2ppm","CH4original_umolL","CO2original_umolL"
"14_19060701",15,"HB","DeepHole","2019-06-07","","point",0.25,0.25,"DIC","","run19060701","2019-06-07",2,"gc180508",14,19060701,NA,1.453,2.192,1.92347,4.24593,39.7171795021788,1060.20375996254,1.69371098685845,79.7255694072683
"15_19060701",15,"HB","DeepHole","2019-06-07","","point",NA,NA,"DIC","","run19060701","2019-06-07",1,"gc180508",15,19060701,NA,1.449,2.189,99.45788,32.20438,2053.67719427189,8041.39605769815,87.5776092612048,604.699684853034
"16_19060701",15,"HB","DeepHole","2019-06-07","","point",NA,NA,"DIC","","run19060701","2019-06-07",2,"gc180508",16,19060701,NA,1.45,2.19,85.69718,25.86942,1769.53645281212,6459.56394760395,75.4606286080815,485.748526173483
"17_19060701",15,"HB","Outlet","2019-06-07","","point",0,0,"pCO2","","run19060701","2019-06-07",1,"gc180508",17,19060701,NA,1.45,2.191,11.77926,10.44188,243.226556079811,2607.32523547906,3.68056542729881,124.33370926369
"18_19060701",15,"HB","Outlet","2019-06-07","","point",0,0,"pCO2","","run19060701","2019-06-07",2,"gc180508",18,19060701,NA,1.451,2.19,7.03591,8.73759,145.282484484382,2181.76601380877,2.1984510992699,104.040361958319
"19_19060701",15,"HB","Outlet","2019-06-07","","point",0,0,"DIC","","run19060701","2019-06-07",1,"gc180508",19,19060701,NA,1.452,2.192,3.55294,6.13138,73.3636374575486,1530.99842196152,3.12854035344917,115.128549399622
"20_19060701",15,"HB","Outlet","2019-06-07","","point",0,0,"DIC","","run19060701","2019-06-07",2,"gc180508",20,19060701,NA,1.452,2.192,4.23441,10.08717,87.4351157313714,2518.75456292998,3.72860857713575,189.406177670832
"21_19060701",15,"CR","DeepHole","2019-06-07","","atm",NA,NA,"atm","","run19060701","2019-06-07",1,"gc180508",21,19060701,NA,1.455,2.192,1.6042,2.57794,33.1246649843227,643.708605878528,1.36699066843828,26.5646054939974
"22_19060701",15,"CR","DeepHole","2019-06-07","","atm",NA,NA,"atm","","run19060701","2019-06-07",2,"gc180508",22,19060701,NA,1.457,2.193,1.57082,2.09169,32.4354109529197,522.292549023662,1.33854649158223,21.5540003513423
"23_19060701",15,"CR","DeepHole","2019-06-07","","point",0.25,0.25,"pCO2","","run19060701","2019-06-07",1,"gc180508",23,19060701,NA,1.454,2.193,2.39122,2.73353,49.3756148883008,682.55924708377,0.747164224328647,32.5487291832099
"24_19060701",15,"CR","DeepHole","2019-06-07","","point",0.25,0.25,"pCO2","","run19060701","2019-06-07",2,"gc180508",24,19060701,NA,1.454,2.191,2.20491,2.45338,45.52855321692,612.606119417156,0.688949519435467,29.2129229251201
"25_19060701",15,"CR","DeepHole","2019-06-07","","point",0.25,0.25,"pCO2","","run19060701","2019-06-07",3,"gc180508",25,19060701,NA,1.455,2.192,1.83757,2.33047,37.9434550774479,581.915636027888,0.574169906449257,27.7494071400699
"26_19060701",15,"CR","DeepHole","2019-06-07","","point",0.25,0.25,"DIC","","run19060701","2019-06-07",1,"gc180508",26,19060701,NA,1.452,2.192,2.04141,2.89295,42.1524886832354,722.366234813955,1.79756302187334,54.3207462244448
"27_19060701",15,"CR","DeepHole","2019-06-07","","point",0.25,0.25,"DIC","","run19060701","2019-06-07",2,"gc180508",27,19060701,NA,1.452,2.192,2.49865,4.78345,51.5939060984154,1194.42187591241,2.20018557987069,89.8185497596987
"28_19060701",15,"CR","DeepHole","2019-06-07","","point",NA,NA,"DIC","","run19060701","2019-06-07",1,"gc180508",28,19060701,NA,1.452,2.191,3.04903,16.30182,62.9585446185946,4070.54540659702,2.68482253960864,306.098282796653
"29_19060701",15,"CR","DeepHole","2019-06-07","","point",NA,NA,"DIC","","run19060701","2019-06-07",2,"gc180508",29,19060701,NA,1.452,2.191,1.942,14.56374,40.0998001493297,3636.5488614077,1.71002757333315,273.462460332462
"30_19060701",15,"CR","Outlet","2019-06-07","","point",0,0,"pCO2","","run19060701","2019-06-07",1,"gc180508",30,19060701,NA,1.453,2.191,2.96046,6.17352,61.1296881308366,1541.52073072423,0.925029817229693,73.5094294143945
"31_19060701",15,"CR","Outlet","2019-06-07","","point",0,0,"pCO2","","run19060701","2019-06-07",2,"gc180508",31,19060701,NA,1.453,2.191,3.07216,8.58786,63.4361493443691,2144.37860775657,0.959931768475295,102.257494669281
"32_19060701",15,"CR","Outlet","2019-06-07","","point",0,0,"DIC","","run19060701","2019-06-07",1,"gc180508",32,19060701,NA,1.455,2.191,2.29026,5.87961,47.2909208496415,1468.1317471351,2.01668782188568,110.401079420214
"33_19060701",15,"CR","Outlet","2019-06-07","","point",0,0,"DIC","","run19060701","2019-06-07",2,"gc180508",33,19060701,NA,1.455,2.192,1.65036,6.91025,34.0778095645972,1725.48135091278,1.45322405042539,129.75334402512
"34_19060701",15,NA,NA,"2019-06-07","2019-06-07 00:00",NA,NA,NA,"air","2019-06-07 00:00","run19060701","2019-06-07",3,"gc180508",34,19060701,NA,1.458,2.192,1.50432,2.06167,31.0622715554272,514.796590099686,1.28187969227345,21.2446566672652
"35_19060701",15,NA,NA,"2019-06-07","2019-06-07 00:00",NA,NA,NA,"standard034","2019-06-07 00:00","run19060701","2019-06-07",2,"gc180508",35,19060701,NA,1.451,2.193,3.75207,1.28053,77.4754156263107,319.746844800745,0,0
"36_19060701",15,NA,NA,"2019-06-07","2019-06-07 00:00",NA,NA,NA,"standard035","2019-06-07 00:00","run19060701","2019-06-07",2,"gc180508",36,19060701,NA,1.454,2.193,1.7285,3.37271,35.6912999784327,842.16174625188,0,0
"37_19060701",15,NA,NA,"2019-06-07","2019-06-07 00:00",NA,NA,NA,"standard036","2019-06-07 00:00","run19060701","2019-06-07",2,"gc180508",37,19060701,NA,1.45,2.192,36.77634,27.56522,759.384080444799,6883.00322619414,0,0
"38_19060701",15,NA,NA,"2019-06-07","2019-06-07 00:00",NA,NA,NA,"standard037","2019-06-07 00:00","run19060701","2019-06-07",2,"gc180508",38,19060701,NA,1.45,2.191,131.2442,24.68935,2710.02378514864,6164.90184742354,0,0
"39_19060701",15,NA,NA,"2019-06-07","2019-06-07 00:00",NA,NA,NA,"standard038","2019-06-07 00:00","run19060701","2019-06-07",2,"gc180508",39,19060701,NA,1.449,2.189,2312.21191,50.39327,40736.019572458,12583.1406384013,0,0
"40_19060701",15,NA,NA,"2019-06-07","2019-06-07 00:00",NA,NA,NA,"air","2019-06-07 00:00","run19060701","2019-06-07",4,"gc180508",40,19060701,NA,1.457,2.193,1.35044,1.7191,27.8848476383423,429.257261365966,1.15075357080525,17.7146145002331
