"runName","projectID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","subsampleClass","subsampleDateTime","runID","runDate","replicate","metadataID","prefix","suffix","comments","FID_RT","TCD_RT","CH4area","CO2area","CH4ppm","CO2ppm","CH4original_umolL","CO2original_umolL"
"17_19052401",15,"ME","Outlet","5/24/19","","point","0",0,"pCO2","","run19052401","5/24/19",1,"gc180508",17,19052401,NA,1.455,2.192,2.68665,4.94271,45.207388209436,1130.91303269001,0.684089569757045,53.9290650416932
"18_19052401",15,"ME","Outlet","5/24/19","","point","0",0,"pCO2","","run19052401","5/24/19",2,"gc180508",18,19052401,NA,1.454,2.192,2.79819,4.79565,47.0842356145243,1097.26508033444,0.712490496789111,52.3245184862547
"19_19052401",15,"ME","Outlet","5/24/19","","point","0",0,"DIC","","run19052401","5/24/19",1,"gc180508",19,19052401,NA,1.456,2.191,1.82677,4.4384,30.7384663277135,1015.52476359959,1.31082012345743,76.3657827699272
"20_19052401",15,"ME","Outlet","5/24/19","","point","0",0,"DIC","","run19052401","5/24/19",2,"gc180508",20,19052401,NA,1.455,2.192,2.06367,4.96165,34.7247057957556,1135.24658510137,1.48081048198481,85.3686657535169
"21_19052401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",1,"gc180508",21,19052401,NA,1.451,2.191,187.75682,14.92894,3159.32311641233,3415.80485406735,130.379136536505,140.963640324398
"22_19052401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",2,"gc180508",22,19052401,NA,1.451,2.191,157.7308,12.91784,2654.08501598083,2955.65663577356,109.528940196219,121.974215954255
"23_19052401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",1,"gc180508",23,19052401,NA,1.451,2.191,187.32581,15.52141,3152.0706509285,3551.36450544844,130.079841354372,146.557924177303
"24_19052401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",2,"gc180508",24,19052401,NA,1.451,2.191,109.26958,11.63886,1838.64378409619,2663.02058175666,75.8772623551388,109.897693662512
"25_19052401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",1,"gc180508",25,19052401,NA,1.451,2.191,133.64816,13.63447,2248.85424323854,3119.62462228635,92.8058522747279,128.740856691352
"26_19052401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",2,"gc180508",26,19052401,NA,1.45,2.191,119.91727,10.89237,2017.80901044265,2492.22050047073,83.2710637004554,102.849105627075
"27_19052401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",1,"gc180508",27,19052401,NA,1.451,2.191,109.38559,13.45109,1840.59584674155,3077.66649973118,75.9578201938879,127.009326364169
"28_19052401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",2,"gc180508",28,19052401,NA,1.45,2.191,142.38641,15.38183,2395.88994197901,3519.42800884984,98.8737303408355,145.239966913326
"29_19052401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",1,"gc180508",29,19052401,NA,1.45,2.191,157.36537,15.57288,2647.93604388794,3563.14105996864,109.275184045765,147.043919738106
"30_19052401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",2,"gc180508",30,19052401,NA,1.45,2.191,104.27206,13.11695,1754.55213586347,3001.21384911177,72.4069631541621,123.854273776511
"31_19052401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",1,"gc180508",31,19052401,NA,1.451,2.191,184.14502,18.07525,3098.54852919969,4135.69393999043,127.871087213223,170.672066454388
"32_19052401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",1,"gc180508",32,19052401,NA,1.451,2.191,102.19398,13.3433,1719.5849576712,3053.00369009969,70.9639355397523,125.991540051774
"33_19052401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",1,"gc180508",33,19052401,NA,1.45,2.19,157.39821,16.27226,2648.48863191719,3723.16217324511,109.297988281818,153.647680672913
"34_19052401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",2,"gc180508",34,19052401,NA,1.45,2.191,126.00275,12.91113,2120.20740874565,2954.12135928569,87.4968469652667,121.910858071741
"35_19052401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",1,"gc180508",35,19052401,NA,1.451,2.191,134.29794,14.02124,2259.78788056038,3208.11924035084,93.2570622778516,132.392857916373
"36_19052401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",2,"gc180508",36,19052401,NA,1.45,2.191,112.53737,13.63811,1893.62982660895,3120.45746974028,78.1464296673175,128.775226690212
"37_19052401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",1,"gc180508",37,19052401,NA,1.45,2.19,99.74246,12.6758,1678.33402571386,2900.27685617243,69.2615895967289,119.688799876214
"38_19052401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",2,"gc180508",38,19052401,NA,1.45,2.191,118.88115,13.61592,2000.3745552395,3115.38030353077,82.5515775537035,128.565701889469
"39_19052401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",1,"gc180508",39,19052401,NA,1.45,2.19,102.67583,14.11617,1727.69289134649,3229.83962738412,71.2985342347031,133.289216155873
"40_19052401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",2,"gc180508",40,19052401,NA,1.45,2.19,115.6464,15.13904,1945.94446609112,3463.87662606452,80.3053533584308,142.94746910475
"41_19052401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",1,"gc180508",41,19052401,NA,1.45,2.191,135.72173,16.50742,2283.7455331235,3776.96777963662,94.2457481259039,155.868133676187
"42_19052401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",2,"gc180508",42,19052401,NA,1.45,2.191,102.98061,14.25375,1732.82132555953,3261.31851549155,71.5101747665016,134.588288805092
"43_19052401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",1,"gc180508",43,19052401,NA,1.45,2.19,109.56655,15.58866,1843.64080197219,3566.75159096396,76.0834795896299,147.192919348549
"44_19052401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","5/24/19 14:00","run19052401","5/24/19",1,"gc180508",44,19052401,NA,1.45,2.191,110.11385,14.47673,1852.85004157058,3312.33728617185,76.463527043706,136.693734504487
"45_19052401",15,NA,NA,"5/20/19","5/24/19 0:00",NA,NA,NA,"air","5/24/19 0:00","run19052401","5/24/19",3,"gc180508",45,19052401,NA,1.458,2.192,1.05812,2.11794,17.8046420680656,484.59366389197,0.734763040575606,19.9982404905275
"46_19052401",15,NA,NA,"5/20/19","5/24/19 0:00",NA,NA,NA,"standard034","5/24/19 0:00","run19052401","5/24/19",2,"gc180508",46,19052401,NA,1.451,2.192,8.32811,2.02405,140.134405978034,463.111233274098,0,0
"47_19052401",15,NA,NA,"5/20/19","5/24/19 0:00",NA,NA,NA,"standard035","5/24/19 0:00","run19052401","5/24/19",2,"gc180508",47,19052401,NA,1.453,2.191,1.88234,4.58069,31.6735246951221,1048.08131970373,0,0
"48_19052401",15,NA,NA,"5/20/19","5/24/19 0:00",NA,NA,NA,"standard036","5/24/19 0:00","run19052401","5/24/19",2,"gc180508",48,19052401,NA,1.45,2.19,36.29333,23.91346,610.696093172973,5471.50117460083,0,0
"49_19052401",15,NA,NA,"5/20/19","5/24/19 0:00",NA,NA,NA,"standard037","5/24/19 0:00","run19052401","5/24/19",2,"gc180508",49,19052401,NA,1.45,2.189,188.33774,36.29631,3169.09806884701,8304.74982702946,0,0
"50_19052401",15,NA,NA,"5/20/19","5/24/19 0:00",NA,NA,NA,"standard038","5/24/19 0:00","run19052401","5/24/19",2,"gc180508",50,19052401,NA,1.449,2.188,2925.20996,64.57343,50647.55210389,16491.046623597,0,0
"51_19052401",15,NA,NA,"5/20/19","5/24/19 0:00",NA,NA,NA,"air","5/24/19 0:00","run19052401","5/24/19",4,"gc180508",51,19052401,NA,1.457,2.191,1.04718,2.33663,17.6205582361518,534.630864358714,0.727166257919672,22.0631786912666
