"runName","projectID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","subsampleClass","subsampleDateTime","runID","runDate","replicate","metadataID","prefix","suffix","comments","FID_RT","TCD_RT","CH4area","CO2area","CH4ppm","CO2ppm","CH4original_umolL","CO2original_umolL"
"23_19060301",15,"MO","Inlet1","6/3/2019","6/3/2019 10:10","point",0,0,"DIC","6/3/2019 10:10","run19060301","6/3/2019",1,"gc180508",23,19060301,NA,1.451,2.189,8.82831,52.12747,163.290993123453,12847.3572044843,6.96342873725585,966.100015097361
"24_19060301",15,"MO","Inlet1","6/3/2019","6/3/2019 10:10","point",0,0,"DIC","6/3/2019 10:10","run19060301","6/3/2019",2,"gc180508",24,19060301,NA,1.451,2.189,9.90871,56.19151,183.274386204414,13848.9821360859,7.81560638028506,1041.42055348828
"25_19060301",15,"MO","Inlet2","6/3/2019","6/3/2019 10:10","point",0,0,"pCO2","6/3/2019 10:10","run19060301","6/3/2019",1,"gc180508",25,19060301,NA,1.451,2.191,18.2583,21.48336,337.71083477426,5294.79753904286,5.11032529888101,252.489336148546
"26_19060301",15,"MO","Inlet2","6/3/2019","6/3/2019 10:10","point",0,0,"pCO2","6/3/2019 10:10","run19060301","6/3/2019",2,"gc180508",26,19060301,NA,1.451,2.191,17.78455,22.57928,328.948216788231,5564.89842265641,4.97772715938583,265.369449560597
"27_19060301",15,"MO","Inlet2","6/3/2019","6/3/2019 10:10","point",0,0,"DIC","6/3/2019 10:10","run19060301","6/3/2019",1,"gc180508",27,19060301,NA,1.451,2.191,7.47193,19.57341,138.202993579623,4824.07049449793,5.89356876738176,362.762123243404
"28_19060301",15,"MO","Inlet2","6/3/2019","6/3/2019 10:10","point",0,0,"DIC","6/3/2019 10:10","run19060301","6/3/2019",2,"gc180508",28,19060301,NA,1.451,2.191,8.23533,22.666,152.323062330091,5586.27146870627,6.49570909752661,420.078375992481
"29_19060301",15,"MO","Inlet3","6/3/2019","6/3/2019 10:10","point",0,0,"pCO2","6/3/2019 10:10","run19060301","6/3/2019",1,"gc180508",29,19060301,NA,1.452,2.191,3.67626,16.1845,67.9971757199312,3988.8383740085,1.02895036686133,190.212967659442
"30_19060301",15,"MO","Inlet3","6/3/2019","6/3/2019 10:10","point",0,0,"pCO2","6/3/2019 10:10","run19060301","6/3/2019",2,"gc180508",30,19060301,NA,1.451,2.19,6.99455,26.32927,129.373234056309,6489.12246505179,1.95770832001272,309.442280144997
"31_19060301",15,"MO","Inlet3","6/3/2019","6/3/2019 10:10","point",0,0,"DIC","6/3/2019 10:10","run19060301","6/3/2019",1,"gc180508",31,19060301,NA,1.452,2.191,2.41321,17.14582,44.635435039713,4225.76568753081,1.90344651049104,317.770591222951
"32_19060301",15,"MO","Inlet3","6/3/2019","6/3/2019 10:10","point",0,0,"DIC","6/3/2019 10:10","run19060301","6/3/2019",2,"gc180508",32,19060301,NA,1.452,2.191,2.5889,18.84002,47.8850484517771,4643.31890037305,2.04202397263821,349.169902288267
"33_19060301",15,NA,NA,"6/3/2019","5/23/2019 0:00",NA,NA,NA,"air","5/23/2019 0:00","run19060301","6/3/2019",3,"gc180508",33,19060301,NA,1.458,2.191,1.34973,2.18118,24.9649992069284,537.57449934319,1.03025708998391,22.1846567969915
"34_19060301",15,NA,NA,"6/3/2019","5/23/2019 0:00",NA,NA,NA,"standard034","5/23/2019 0:00","run19060301","6/3/2019",2,"gc180508",34,19060301,NA,1.453,2.191,1.71224,1.59631,31.6700897528181,393.427204103525,0,0
"35_19060301",15,NA,NA,"6/3/2019","5/23/2019 0:00",NA,NA,NA,"standard035","5/23/2019 0:00","run19060301","6/3/2019",2,"gc180508",35,19060301,NA,1.452,2.192,2.68005,3.81776,49.5709854004346,940.92666382988,0,0
"36_19060301",15,NA,NA,"6/3/2019","5/23/2019 0:00",NA,NA,NA,"standard036","5/23/2019 0:00","run19060301","6/3/2019",2,"gc180508",36,19060301,NA,1.45,2.192,27.53307,18.10953,509.259682095164,4463.28204141358,0,0
"37_19060301",15,NA,NA,"6/3/2019","5/23/2019 0:00",NA,NA,NA,"standard037","5/23/2019 0:00","run19060301","6/3/2019",2,"gc180508",37,19060301,NA,1.45,2.191,146.867,28.18921,2716.49480897954,6947.52402489939,0,0
"38_19060301",15,NA,NA,"6/3/2019","5/23/2019 0:00",NA,NA,NA,"standard038","5/23/2019 0:00","run19060301","6/3/2019",2,"gc180508",38,19060301,NA,1.449,2.189,2209.97754,48.57711,41031.460179729,11972.3340521136,0,0
"39_19060301",15,NA,NA,"6/3/2019","5/23/2019 0:00",NA,NA,NA,"air","5/23/2019 0:00","run19060301","6/3/2019",4,"gc180508",39,19060301,NA,1.458,2.192,1.13043,1.79607,20.9087625328681,442.660133980379,0.862864070762679,18.2677250540407
