"runName","projectID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","subsampleClass","subsampleDateTime","runID","runDate","replicate","metadataID","prefix","suffix","comments","FID_RT","TCD_RT","CH4area","CO2area","CH4ppm","CO2ppm","CH4original_umolL","CO2original_umolL"
"17_19060401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",1,"gc180508",17,19060401,NA,1.451,2.192,261.25824,28.91824,4976.0702296764,7322.74946365349,205.352765761723,302.195665642606
"18_19060401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",2,"gc180508",18,19060401,NA,1.451,2.191,216.12506,29.46831,4116.43849760691,7462.03957250769,169.877431699066,307.943898239058
"19_19060401",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",3,"gc180508",19,19060401,NA,1.45,2.191,262.94049,29.96217,5008.11130192688,7587.09604379086,206.675038659996,313.104736223468
"20_19060401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",1,"gc180508",20,19060401,NA,1.45,2.191,330.84637,26.40358,6301.48458610723,6685.9809339549,260.050045203268,275.917463630145
"21_19060401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",2,"gc180508",21,19060401,NA,1.45,2.191,450.7442,26.16045,8585.12556319488,6624.41494387051,354.291478504391,273.376754645515
"22_19060401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",3,"gc180508",22,19060401,NA,1.45,2.191,447.22437,28.43666,8518.08491683471,7200.80256485515,351.524841075037,297.163153682675
"23_19060401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",1,"gc180508",23,19060401,NA,1.45,2.191,262.49365,26.02509,4999.60053793555,6590.13874423318,206.323815939316,271.962242375702
"24_19060401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",2,"gc180508",24,19060401,NA,1.45,2.19,436.32254,33.59451,8310.44257907727,8506.88631411185,342.955844581897,351.062696463796
"25_19060401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",3,"gc180508",25,19060401,NA,1.45,2.19,193.34138,35.62141,3682.48781428885,9020.14302986907,151.969128779204,372.243805504007
"26_19060401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",1,"gc180508",26,19060401,NA,1.45,2.191,274.67453,31.02971,5231.60437574469,7857.4212075086,215.898164282976,324.260531351391
"27_19060401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",2,"gc180508",27,19060401,NA,1.45,2.191,276.08392,28.03828,5258.44840417037,7099.92377930906,217.005965263864,293.000081888586
"28_19060401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",3,"gc180508",28,19060401,NA,1.45,2.191,327.93158,27.3178,6245.96786921915,6917.48202166499,257.758977989026,285.471064452456
"29_19060401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",1,"gc180508",29,19060401,NA,1.45,2.191,280.37299,29.64056,5340.14042483161,7505.65715072526,220.37723648978,309.743911082404
"30_19060401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",2,"gc180508",30,19060401,NA,1.45,2.191,357.96033,31.6135,6817.91219874305,8005.24997957032,281.36201100673,330.361138015057
"31_19060401",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",3,"gc180508",31,19060401,NA,1.45,2.19,230.5959,28.70115,4392.05819144857,7267.77738786103,181.251721814836,299.927074709882
"32_19060401",33,"HB","DeepHole","5/31/19","5/31/19 11:00","lab","control",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",1,"gc180508",32,19060401,NA,1.45,2.191,278.67325,28.75087,5307.76622828114,7280.36761130938,219.041216197843,300.446648808988
"33_19060401",33,"HB","DeepHole","5/31/19","5/31/19 11:00","lab","control",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",2,"gc180508",33,19060401,NA,1.45,2.191,244.02567,26.58927,4647.84908511914,6733.00182277476,191.807715811595,277.85792450028
"34_19060401",33,"HB","DeepHole","5/31/19","5/31/19 11:00","lab","control",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",3,"gc180508",34,19060401,NA,1.45,2.191,217.2919,24.44792,4138.66278338176,6190.76379016992,170.794584862164,255.480812731936
"35_19060401",33,"HB","DeepHole","5/31/19","5/31/19 11:00","lab","algal",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",1,"gc180508",35,19060401,NA,1.45,2.19,277.04517,29.86103,5276.75690807929,7561.48511861859,217.761521705216,312.047823021866
"36_19060401",33,"HB","DeepHole","5/31/19","5/31/19 11:00","lab","algal",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",2,"gc180508",36,19060401,NA,1.45,2.19,222.24614,25.03862,4233.0240030496,6340.34232981065,174.688689355279,261.653628909376
"37_19060401",33,"HB","DeepHole","5/31/19","5/31/19 11:00","lab","algal",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",3,"gc180508",37,19060401,NA,1.45,2.19,291.90668,32.23851,5559.81752074757,8163.51658370245,229.442884107013,336.892493760886
"38_19060401",33,"HB","DeepHole","5/31/19","5/31/19 11:00","lab","BES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",1,"gc180508",38,19060401,NA,1.45,2.19,258.12595,31.76428,4916.41088641621,8043.43087038974,202.890740393,331.936789315606
"39_19060401",33,"HB","DeepHole","5/31/19","5/31/19 11:00","lab","BES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",2,"gc180508",39,19060401,NA,1.45,2.19,258.54251,30.26337,4924.3449206303,7663.36666532428,203.218162594519,316.252276823848
"40_19060401",33,"HB","DeepHole","5/31/19","5/31/19 11:00","lab","BES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",3,"gc180508",40,19060401,NA,1.45,2.19,258.97095,30.01904,4932.50522795382,7601.49680822182,203.554922648338,313.699027836826
"41_19060401",33,"HB","DeepHole","5/31/19","5/31/19 11:00","lab","algalBES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",1,"gc180508",41,19060401,NA,1.45,2.19,251.70569,31.83906,4794.1270317413,8062.36685006526,197.844322917672,332.718240464664
"42_19060401",33,"HB","DeepHole","5/31/19","5/31/19 11:00","lab","algalBES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",2,"gc180508",42,19060401,NA,1.45,2.191,68.85577,14.09579,1311.46541919001,3569.3713954332,54.1216338598662,147.301033597079
"43_19060401",33,"HB","DeepHole","5/31/19","5/31/19 11:00","lab","algalBES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",3,"gc180508",43,19060401,NA,1.45,2.19,232.11284,29.51437,4420.95067719066,7473.70300155095,182.444058655559,308.42522533087
"44_19060401",33,"CB","DeepHole","5/31/19","5/31/19 11:00","lab","control",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",1,"gc180508",44,19060401,NA,1.45,2.191,125.19707,15.35646,2384.57325927677,3888.60142348277,98.4067127978968,160.475037609967
"45_19060401",33,"CB","DeepHole","5/31/19","5/31/19 11:00","lab","control",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",2,"gc180508",45,19060401,NA,1.45,2.191,123.79153,15.49219,2357.80256009951,3922.97131545066,97.3019379728473,161.893416380517
"46_19060401",33,"CB","DeepHole","5/31/19","5/31/19 11:00","lab","control",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",3,"gc180508",46,19060401,NA,1.45,2.191,143.9084,16.4782,2740.95969199043,4172.65124751627,113.11408955501,172.197222845927
"47_19060401",33,"CB","DeepHole","5/31/19","5/31/19 11:00","lab","algal",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",1,"gc180508",47,19060401,NA,1.45,2.191,117.60279,16.5144,2239.92836454033,4181.81790256112,92.437498575337,172.575512918084
"48_19060401",33,"CB","DeepHole","5/31/19","5/31/19 11:00","lab","algal",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",2,"gc180508",48,19060401,NA,1.45,2.192,142.8947,18.57788,2721.6521961127,4704.33749791892,112.317306652956,194.13888303121
"49_19060401",33,"CB","DeepHole","5/31/19","5/31/19 11:00","lab","algal",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",3,"gc180508",49,19060401,NA,1.45,2.191,132.26611,17.79236,2519.21413987212,4505.42614789592,103.963080762713,185.930197465436
"50_19060401",33,"CB","DeepHole","5/31/19","5/31/19 11:00","lab","BES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",1,"gc180508",50,19060401,NA,1.45,2.191,133.0959,17.17208,2535.01878326206,4348.35728625998,104.615307737454,179.448270229035
"51_19060401",33,"CB","DeepHole","5/31/19","5/31/19 11:00","lab","BES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",2,"gc180508",51,19060401,NA,1.45,2.191,138.58133,16.1177,2639.49734409127,4081.36453084032,108.926935274608,168.429997127344
"52_19060401",33,"CB","DeepHole","5/31/19","5/31/19 11:00","lab","BES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",3,"gc180508",52,19060401,NA,1.45,2.191,129.63664,16.49686,2469.13178692192,4177.37637964713,101.896279206569,172.392219883122
"53_19060401",33,"CB","DeepHole","5/31/19","5/31/19 11:00","lab","algalBES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",1,"gc180508",53,19060401,NA,1.45,2.191,174.25119,19.98238,3318.88540259892,5059.9885203083,136.963962567349,208.815910830794
"54_19060401",33,"CB","DeepHole","5/31/19","5/31/19 11:00","lab","algalBES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",2,"gc180508",54,19060401,NA,1.45,2.191,126.0657,16.76796,2401.1176709807,4246.0250034775,99.0894685759485,175.225215423504
"55_19060401",33,"CB","DeepHole","5/31/19","5/31/19 11:00","lab","algalBES",NA,"methSlurry","6/4/19 10:00","run19060401","6/4/19",3,"gc180508",55,19060401,NA,1.45,2.191,117.49249,16.97081,2237.82752918933,4297.39119065563,92.3508011756167,177.344998327844
"56_19060401",34,NA,NA,"6/4/19","6/4/19 0:00",NA,NA,NA,"air","6/4/19 0:00","run19060401","6/4/19",3,"gc180508",56,19060401,NA,1.458,2.193,2.07978,3.32861,39.6126504652117,842.878995824492,1.6347372437934,34.7839811349043
"57_19060401",34,NA,NA,"6/4/19","6/4/19 0:00",NA,NA,NA,"standard034","6/4/19 0:00","run19060401","6/4/19",2,"gc180508",57,19060401,NA,1.452,2.192,6.16047,2.10319,117.335749363597,532.575061430481,0,0
"58_19060401",34,NA,NA,"6/4/19","6/4/19 0:00",NA,NA,NA,"standard035","6/4/19 0:00","run19060401","6/4/19",2,"gc180508",58,19060401,NA,1.453,2.192,2.67058,5.37084,50.8653569509203,1360.01761273745,0,0
"59_19060401",34,NA,NA,"6/4/19","6/4/19 0:00",NA,NA,NA,"standard036","6/4/19 0:00","run19060401","6/4/19",2,"gc180508",59,19060401,NA,1.45,2.191,38.24936,24.61762,728.518654952951,6233.73565097411,0,0
"60_19060401",34,NA,NA,"6/4/19","6/4/19 0:00",NA,NA,NA,"standard037","6/4/19 0:00","run19060401","6/4/19",2,"gc180508",60,19060401,NA,1.45,2.191,164.31845,31.62289,3129.70089376538,8007.62773898665,0,0
"61_19060401",34,NA,NA,"6/4/19","6/4/19 0:00",NA,NA,NA,"standard038","6/4/19 0:00","run19060401","6/4/19",2,"gc180508",61,19060401,NA,1.449,2.189,2591.03247,56.3859,51388.1661157097,14278.179411424,0,0
"62_19060401",34,NA,NA,"6/4/19","6/4/19 0:00",NA,NA,NA,"air","6/4/19 0:00","run19060401","6/4/19",4,"gc180508",62,19060401,NA,1.458,2.194,2.04483,2.11722,38.9469732619694,536.127773316649,1.60726603690105,22.1249532202457
