"runName","projectID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","subsampleClass","subsampleDateTime","runID","runDate","replicate","metadataID","prefix","suffix","comments","FID_RT","TCD_RT","CH4area","CO2area","CH4ppm","CO2ppm","CH4original_umolL","CO2original_umolL"
"1_19060402",3,NA,NA,"2019-06-04","2019-06-04 00:00",NA,NA,NA,"air","2019-06-04 00:00","run19060402","2019-06-04",1,"gc180508",1,19060402,NA,1.458,2.196,2.09321,2.25067,39.6630644306219,538.509397994679,1.63681773035251,22.2232382508153
"2_19060402",3,NA,NA,"2019-06-04","2019-06-04 00:00",NA,NA,NA,"standard034","2019-06-04 00:00","run19060402","2019-06-04",1,"gc180508",2,19060402,NA,1.452,2.193,4.21782,1.84697,79.9211098823174,441.917608007497,0,0
"3_19060402",3,NA,NA,"2019-06-04","2019-06-04 00:00",NA,NA,NA,"standard035","2019-06-04 00:00","run19060402","2019-06-04",1,"gc180508",3,19060402,NA,1.455,2.193,3.09468,4.71401,58.6393587992399,1127.90355193827,0,0
"4_19060402",3,NA,NA,"2019-06-04","2019-06-04 00:00",NA,NA,NA,"standard036","2019-06-04 00:00","run19060402","2019-06-04",1,"gc180508",4,19060402,NA,1.45,2.192,34.49958,22.79848,653.713227229659,5454.907089886,0,0
"5_19060402",3,NA,NA,"2019-06-04","2019-06-04 00:00",NA,NA,NA,"standard037","2019-06-04 00:00","run19060402","2019-06-04",1,"gc180508",5,19060402,NA,1.449,2.191,154.681,30.19184,2930.96367263343,7223.88870103199,0,0
"6_19060402",3,NA,NA,"2019-06-04","2019-06-04 00:00",NA,NA,NA,"standard038","2019-06-04 00:00","run19060402","2019-06-04",1,"gc180508",6,19060402,NA,1.449,2.189,2663.70654,58.42905,46944.8180401696,13980.1003882848,0,0
"7_19060402",3,NA,NA,"2019-06-04","2019-06-04 00:00",NA,NA,NA,"air","2019-06-04 00:00","run19060402","2019-06-04",2,"gc180508",7,19060402,NA,1.457,2.193,2.15193,2.5983,40.7757168369099,621.685528669052,1.68273473682883,25.6557558180867
"8_19060402",3,"WL","DeepHole","2019-06-04","2019-06-04 08:40","atm",NA,NA,"atm","2019-06-04 08:40","run19060402","2019-06-04",1,"gc180508",8,19060402,NA,1.456,2.193,1.51051,2.25946,28.6218083484689,540.612548438046,1.18116650975046,22.3100311899066
"9_19060402",3,"WL","DeepHole","2019-06-04","2019-06-04 08:40","atm",NA,NA,"atm","2019-06-04 08:40","run19060402","2019-06-04",2,"gc180508",9,19060402,NA,1.456,2.194,1.10887,2.34676,21.0113568419717,561.500493114492,0.867097938886202,23.1720361481173
"10_19060402",3,"WL","DeepHole","2019-06-04","2019-06-04 08:40","point",0.25,0.25,"pCO2","2019-06-04 08:40","run19060402","2019-06-04",1,"gc180508",10,19060402,NA,1.452,2.192,2.50368,3.7754,47.4408306637458,903.325845721101,0.717886582771104,43.0762727809937
