"runName","projectID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","subsampleClass","subsampleDateTime","runID","runDate","replicate","metadataID","prefix","suffix","comments","FID_RT","TCD_RT","CH4area","CO2area","CH4ppm","CO2ppm","CH4original_umolL","CO2original_umolL"
"1_19052901",34,NA,NA,"2019-05-29","2019-05-29 00:00",NA,NA,NA,"air","2019-05-22 00:00","run19052901","2019-05-29",1,"gc180508",1,19052901,NA,1.461,2.195,1.75461,2.84992,30.049117557049,667.248839001072,1.24006879208384,27.5360652514503
"2_19052901",34,NA,NA,"2019-05-29","2019-05-29 00:00",NA,NA,NA,"standard034","2019-05-22 00:00","run19052901","2019-05-29",1,"gc180508",2,19052901,NA,1.458,2.195,2.12741,2.51153,36.4336195405484,588.021936270619,0,0
"3_19052901",34,NA,NA,"2019-05-29","2019-05-29 00:00",NA,NA,NA,"standard035","2019-05-22 00:00","run19052901","2019-05-29",1,"gc180508",3,19052901,NA,1.456,2.193,2.06096,4.93176,35.2956094632857,1154.66789742587,0,0
"4_19052901",34,NA,NA,"2019-05-29","2019-05-29 00:00",NA,NA,NA,"standard036","2019-05-22 00:00","run19052901","2019-05-29",1,"gc180508",4,19052901,NA,1.452,2.192,27.30291,21.22766,467.584450242236,4970.01020720213,0,0
"5_19052901",34,NA,NA,"2019-05-29","2019-05-29 00:00",NA,NA,NA,"standard037","2019-05-22 00:00","run19052901","2019-05-29",1,"gc180508",5,19052901,NA,1.451,2.191,187.53769,37.84193,3211.7348545759,8859.8921576956,0,0
"6_19052901",34,NA,NA,"2019-05-29","2019-05-29 00:00",NA,NA,NA,"standard038","2019-05-22 00:00","run19052901","2019-05-29",1,"gc180508",6,19052901,NA,1.45,2.189,2614.46851,58.79763,41694.4602631593,14088.8133528412,0,0
"7_19052901",34,NA,NA,"2019-05-29","2019-05-29 00:00",NA,NA,NA,"air","2019-05-22 00:00","run19052901","2019-05-29",2,"gc180508",7,19052901,NA,1.459,2.193,1.55974,2.43965,26.7118109542472,571.192745785484,1.10234462231769,23.5720166147473
"8_19052901",34,"PA","DeepHole","2019-05-29","","point",0,0,"pCO2","","run19052901","2019-05-29",1,"gc180508",8,19052901,NA,1.454,2.192,3.7412,3.72985,64.0710805275428,873.265945060966,0.969539706848342,41.6428271569821
"9_19052901",34,"PA","DeepHole","2019-05-29","","point",0,0,"pCO2","","run19052901","2019-05-29",2,"gc180508",9,19052901,NA,1.452,2.192,4.52946,5.5978,77.5706715509152,1310.60715773081,1.1738189138729,62.4980140915464
"10_19052901",34,"PA","DeepHole","2019-05-29","","point",2.5,2.5,"pCO2","","run19052901","2019-05-29",1,"gc180508",10,19052901,NA,1.453,2.192,3.58444,3.80973,61.3864385454254,891.968167319628,0.928915029085714,42.5346670522325
"11_19052901",34,"PA","DeepHole","2019-05-29","","point",2.5,2.5,"pCO2","","run19052901","2019-05-29",2,"gc180508",11,19052901,NA,1.453,2.191,3.38138,4.11187,57.9088715583831,962.707894826289,0.876291610697864,45.9079833510677
"12_19052901",34,"PA","DeepHole","2019-05-29","","point",4.5,4.5,"pCO2","","run19052901","2019-05-29",1,"gc180508",12,19052901,NA,1.456,2.191,1.72151,6.16681,29.4822532446729,1443.8288839126,0.446132872002697,68.8508661045212
"13_19052901",34,"PA","DeepHole","2019-05-29","","point",4.5,4.5,"pCO2","","run19052901","2019-05-29",2,"gc180508",13,19052901,NA,1.455,2.191,1.73678,7.25301,29.7437643640078,1698.13977296316,0.450090124040432,80.9780130026308
"14_19052901",34,"PA","DeepHole","2019-05-29","","point",6.5,6.5,"pCO2","","run19052901","2019-05-29",1,"gc180508",14,19052901,NA,1.451,2.19,104.15386,27.53751,1783.71922145686,6447.32889922539,26.9916879320868,307.449299372271
"15_19052901",34,"PA","DeepHole","2019-05-29","","point",6.5,6.5,"pCO2","","run19052901","2019-05-29",2,"gc180508",15,19052901,NA,1.45,2.19,97.39156,26.32148,1667.90935621272,6162.62104578021,25.2392239206412,293.872633525734
"16_19052901",34,"PA","DeepHole","2019-05-29","","point",8,8,"pCO2","","run19052901","2019-05-29",1,"gc180508",16,19052901,NA,1.451,2.189,205.63072,32.834,3521.59264943243,7687.39065649604,53.2896257852597,366.583263904004
"17_19052901",34,"PA","DeepHole","2019-05-29","","point",8,8,"pCO2","","run19052901","2019-05-29",2,"gc180508",17,19052901,NA,1.45,2.189,245.03531,37.1083,4196.4281725386,8688.12812019407,63.501406667618,414.304736916883
"18_19052901",34,"PA","DeepHole","2019-05-29","","point",9,9,"pCO2","","run19052901","2019-05-29",1,"gc180508",18,19052901,NA,1.45,2.189,336.05008,39.68045,5755.1298345363,9290.34295472859,87.0880722895226,443.022137850388
"19_19052901",34,"PA","DeepHole","2019-05-29","","point",9,9,"pCO2","","run19052901","2019-05-29",2,"gc180508",19,19052901,NA,1.45,2.189,290.42297,31.09654,4973.72861593022,7280.60093334213,75.2637124975475,347.184964650101
"20_19052901",34,"PA","DeepHole","2019-05-29","","point",10,10,"pCO2","","run19052901","2019-05-29",1,"gc180508",20,19052901,NA,1.45,2.189,359.71396,39.20547,6160.39294826294,9179.13637575488,93.22061566547,437.719106885866
"21_19052901",34,"PA","DeepHole","2019-05-29","","point",10,10,"pCO2","","run19052901","2019-05-29",2,"gc180508",21,19052901,NA,1.45,2.189,384.82092,41.89624,6590.36997594438,9809.12358891136,99.7271362038676,467.760869967274
"22_19052901",34,"PA","DeepHole","2019-05-29","","point",11.5,11.5,"pCO2","","run19052901","2019-05-29",1,"gc180508",22,19052901,NA,1.45,2.189,391.23248,35.4791,6700.17313457454,8306.6851995154,101.388705219916,396.1151330443
"23_19052901",34,"PA","DeepHole","2019-05-29","","point",11.5,11.5,"pCO2","","run19052901","2019-05-29",2,"gc180508",23,19052901,NA,1.45,2.189,432.82425,38.53235,7412.46588688745,9021.53948233037,112.167298316544,430.20389318668
"24_19052901",34,"PA","DeepHole","2019-05-29","","point",2.5,2.5,"DIC","","run19052901","2019-05-29",1,"gc180508",24,19052901,NA,1.453,2.19,2.01994,6.12509,34.5931087353803,1434.06102321366,1.47519861855972,107.839017326744
"25_19052901",34,"PA","DeepHole","2019-05-29","","point",2.5,2.5,"DIC","","run19052901","2019-05-29",2,"gc180508",25,19052901,NA,1.454,2.19,2.16693,6.22027,37.1104315533915,1456.34541873919,1.58254806702953,109.514767016815
"26_19052901",34,"PA","DeepHole","2019-05-29","","point",9,9,"DIC","","run19052901","2019-05-29",1,"gc180508",26,19052901,NA,1.45,2.19,73.66809,27.07617,1261.6257154657,6339.31583942555,53.8011349841745,476.706067302172
"27_19052901",34,"PA","DeepHole","2019-05-29","","point",9,9,"DIC","","run19052901","2019-05-29",2,"gc180508",27,19052901,NA,1.451,2.19,83.5561,32.20536,1430.9658964149,7540.20781973233,61.0225270514165,567.01115821221
"28_19052901",34,"PA","DeepHole1","2019-05-29","","flux",NA,NA,"flux","","run19052901","2019-05-29",1,"gc180508",28,19052901,NA,1.452,2.19,2.48478,3.77975,42.5538702751063,884.948980748337,1.7561156799483,36.5201278050504
