"runName","projectID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","subsampleClass","subsampleDateTime","runID","runDate","replicate","metadataID","prefix","suffix","comments","FID_RT","TCD_RT","CH4area","CO2area","CH4ppm","CO2ppm","CH4original_umolL","CO2original_umolL"
"1_19051601",34,NA,NA,"5/16/19","5/16/19 0:00",NA,NA,NA,"air","5/16/19 0:00","run19051601","5/16/19",1,"gc180508",1,19051601,NA,1.458,2.19,0.702706,2.19891,12.7949613626268,544.356379839425,0.528023235677012,22.4645318495303
"2_19051601",34,NA,NA,"5/16/19","5/16/19 0:00",NA,NA,NA,"standard034","5/16/19 0:00","run19051601","5/16/19",1,"gc180508",2,19051601,NA,1.452,2.189,3.48969,1.64148,63.540725022335,406.36047422533,0,0
"3_19051601",34,NA,NA,"5/16/19","5/16/19 0:00",NA,NA,NA,"standard035","5/16/19 0:00","run19051601","5/16/19",1,"gc180508",3,19051601,NA,1.452,2.19,1.86734,4.51078,34.0007672495858,1116.67684036731,0,0
"4_19051601",34,NA,NA,"5/16/19","5/16/19 0:00",NA,NA,NA,"standard036","5/16/19 0:00","run19051601","5/16/19",1,"gc180508",4,19051601,NA,1.45,2.188,27.46149,18.41041,500.022347198061,4557.6327084599,0,0
"5_19051601",34,NA,NA,"5/16/19","5/16/19 0:00",NA,NA,NA,"standard037","5/16/19 0:00","run19051601","5/16/19",1,"gc180508",5,19051601,NA,1.45,2.187,168.60408,33.36338,3069.96480630766,8259.35065828391,0,0
"6_19051601",34,NA,NA,"5/16/19","5/16/19 0:00",NA,NA,NA,"standard038","5/16/19 0:00","run19051601","5/16/19",1,"gc180508",6,19051601,NA,1.449,2.185,2220.44287,49.13266,42186.78737827,12163.1521660647,0,0
"7_19051601",34,NA,NA,"5/16/19","5/16/19 0:00",NA,NA,NA,"air","5/16/19 0:00","run19051601","5/16/19",2,"gc180508",7,19051601,NA,1.458,2.191,1.04641,1.88733,19.0531680666826,467.222454016918,0.786287286638768,19.2813643557826
"8_19051601",15,"PE","DeepHole","5/15/19","5/15/19 11:00","lab",NA,NA,"methSlurry","5/16/19 14:00","run19051601","5/16/19",1,"gc180508",8,19051601,NA,1.449,2.188,112.13831,11.27112,2041.82879286681,2790.24884144223,84.2623135273526,115.148157141437
"9_19051601",15,"PE","DeepHole","5/15/19","5/15/19 11:00","lab",NA,NA,"methSlurry","5/16/19 14:00","run19051601","5/16/19",2,"gc180508",9,19051601,NA,1.45,2.189,106.69994,10.31151,1942.80625139759,2552.69031214467,80.1758453255601,105.34457745508
"10_19051601",15,"PE","DeepHole","5/15/19","5/15/19 11:00","lab",NA,NA,"methSlurry","5/16/19 14:00","run19051601","5/16/19",1,"gc180508",10,19051601,NA,1.45,2.188,98.23965,9.81216,1788.76020131887,2429.07253866926,73.8186636584534,100.243111738401
"11_19051601",15,"PE","Littoral1","5/15/19","5/15/19 10:20","lab",NA,NA,"methSlurry","5/16/19 14:00","run19051601","5/16/19",2,"gc180508",11,19051601,NA,1.45,2.189,5.33312,4.24447,97.1061359121055,1050.74983675414,4.0073818619078,43.3624075107102
"12_19051601",15,"PE","Littoral2","5/15/19","5/15/19 10:35","lab",NA,NA,"methSlurry","5/16/19 14:00","run19051601","5/16/19",1,"gc180508",12,19051601,NA,1.451,2.189,4.65168,3.57135,84.6983886167239,884.114018827297,3.49533819966535,36.4856705462342
"13_19051601",15,"PE","Littoral3","5/15/19","5/15/19 10:50","lab",NA,NA,"methSlurry","5/16/19 14:00","run19051601","5/16/19",2,"gc180508",13,19051601,NA,1.45,2.19,5.48835,3.39697,99.9325837470756,840.94496437923,4.12402388129307,34.7041674088065
"14_19051601",15,"PA","DeepHole","5/15/19","5/15/19 9:15","lab",NA,NA,"methSlurry","5/16/19 14:00","run19051601","5/16/19",1,"gc180508",14,19051601,NA,1.45,2.188,106.86408,11.58501,1945.79493366024,2867.95462479298,80.2991824450724,118.354924086082
"15_19051601",15,"PA","DeepHole","5/15/19","5/15/19 9:15","lab",NA,NA,"methSlurry","5/16/19 14:00","run19051601","5/16/19",2,"gc180508",15,19051601,NA,1.449,2.188,89.80103,10.32721,1635.10872139143,2556.57696287775,67.4777651361002,105.504971991481
"16_19051601",15,"PA","DeepHole","5/15/19","5/15/19 9:15","lab",NA,NA,"methSlurry","5/16/19 14:00","run19051601","5/16/19",1,"gc180508",16,19051601,NA,1.449,2.188,108.01031,12.62442,1966.66563714461,3125.26823233895,81.1604758927305,128.973757530707
"17_19051601",15,"PA","Littoral1","5/15/19","5/15/19 8:45","lab",NA,NA,"methSlurry","5/16/19 14:00","run19051601","5/16/19",2,"gc180508",17,19051601,NA,1.449,2.188,12.72564,4.7116,231.71009229279,1166.39131171873,9.56222603601052,48.1347068603293
