"runName","projectID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","subsampleClass","subsampleDateTime","runID","runDate","replicate","metadataID","prefix","suffix","comments","FID_RT","TCD_RT","CH4area","CO2area","CH4ppm","CO2ppm","CH4original_umolL","CO2original_umolL"
"1_19060901",34,NA,NA,"6/9/19","6/9/19 0:00",NA,NA,NA,"air","6/9/19 0:00","run19060901","6/9/19",1,"gc180508",1,19060901,NA,1.46,2.194,1.50808,38.73203,25.854322145846,8680.74901472056,1.06695772255797,358.237672857793
"2_19060901",34,NA,NA,"6/9/19","6/9/19 0:00",NA,NA,NA,"standard034","6/9/19 0:00","run19060901","6/9/19",1,"gc180508",2,19060901,NA,1.453,NA,4.03081,NA,69.1036684053218,0,0,0
"3_19060901",34,NA,NA,"6/9/19","6/9/19 0:00",NA,NA,NA,"standard035","6/9/19 0:00","run19060901","6/9/19",1,"gc180508",3,19060901,NA,1.456,2.193,2.53859,14.03529,43.5212479816875,3145.63501677597,0,0
"4_19060901",34,NA,NA,"6/9/19","6/9/19 0:00",NA,NA,NA,"standard036","6/9/19 0:00","run19060901","6/9/19",1,"gc180508",4,19060901,NA,1.45,2.191,27.75573,18.54768,475.840528893111,4156.96659548576,0,0
"5_19060901",34,NA,NA,"6/9/19","6/9/19 0:00",NA,NA,NA,"standard037","6/9/19 0:00","run19060901","6/9/19",1,"gc180508",5,19060901,NA,1.45,2.191,201.39767,42.04342,3452.7347618182,9422.9085524431,0,0
"6_19060901",34,NA,NA,"6/9/19","6/9/19 0:00",NA,NA,NA,"standard038","6/9/19 0:00","run19060901","6/9/19",1,"gc180508",6,19060901,NA,1.449,2.188,2998.7124,70.08295,46592.324971303,15707.219558624,0,0
"7_19060901",34,NA,NA,"6/9/19","6/9/19 0:00",NA,NA,NA,"air","6/9/19 0:00","run19060901","6/9/19",2,"gc180508",7,19060901,NA,1.457,2.194,1.75361,2.8815,30.0636556801874,645.811187431108,1.2406687522246,26.6513749560695
"8_19060901",34,"PE","DeepHole","6/5/19","6/5/19 11:00","methSlurry",NA,NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",1,"gc180508",8,19060901,NA,1.45,2.19,438.80649,38.67285,7522.83987066201,8667.48539991155,310.453008603029,357.690309203481
"9_19060901",34,"PE","DeepHole","6/5/19","6/5/19 11:00","methSlurry",NA,NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",2,"gc180508",9,19060901,NA,1.45,2.19,455.21286,44.59502,7804.10848719691,9994.781474827,322.060418800528,412.465243516716
"10_19060901",34,"PE","DeepHole","6/5/19","6/5/19 11:00","methSlurry",NA,NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",3,"gc180508",10,19060901,NA,1.45,2.189,460.30319,44.51235,7891.37642500436,9976.25320452857,325.661797310864,411.700617742772
"11_19060901",34,"PA","DeepHole","6/5/19","6/5/19 11:00","methSlurry",NA,NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",1,"gc180508",11,19060901,NA,1.45,2.19,373.07166,33.85112,6395.89072272396,7586.8235304782,263.946003331734,313.093490127677
"12_19060901",34,"PA","DeepHole","6/5/19","6/5/19 11:00","methSlurry",NA,NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",2,"gc180508",12,19060901,NA,1.45,2.19,288.35962,27.45491,4943.59882057566,6153.28406313177,204.01273369641,253.934097100517
"13_19060901",34,"PA","DeepHole","6/5/19","6/5/19 11:00","methSlurry",NA,NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",3,"gc180508",13,19060901,NA,1.449,2.19,352.54037,32.03163,6043.90502851026,7179.03349146414,249.42023651593,296.264786251634
"14_19060901",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",1,"gc180508",14,19060901,NA,1.45,2.19,338.2312,28.32515,5798.59052873593,6348.32509306412,239.296582973084,261.983062063825
"15_19060901",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",2,"gc180508",15,19060901,NA,1.45,2.19,404.01755,22.81731,6926.42292867451,5113.89001044029,285.840038341103,211.040320770041
"16_19060901",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",3,"gc180508",16,19060901,NA,1.45,2.191,322.0192,19.75917,5520.65416552678,4428.48968952043,227.82668840641,182.755179070178
"17_19060901",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",1,"gc180508",17,19060901,NA,1.449,2.19,313.74628,30.91086,5378.82432973106,6927.84286000928,221.973646205662,285.898636152896
"18_19060901",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",2,"gc180508",18,19060901,NA,1.449,2.19,392.22739,29.69971,6724.29399997639,6656.39596788463,277.498569544889,274.696549469556
"19_19060901",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",3,"gc180508",19,19060901,NA,1.45,2.19,155.11737,36.69318,2659.31147843377,8223.79529634683,109.744626163321,339.380079302637
"20_19060901",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",1,"gc180508",20,19060901,NA,1.45,2.19,293.58496,34.63155,5033.18135179521,7761.73605000166,207.709630986998,320.31179051184
"21_19060901",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",2,"gc180508",21,19060901,NA,1.449,2.19,238.10156,32.58694,4081.98135090213,7303.49138162286,168.455452094783,301.400921954169
"22_19060901",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",3,"gc180508",22,19060901,NA,1.449,2.19,325.40295,26.99289,5578.66472369412,6049.73463234332,230.220671612676,249.660812957813
"23_19060901",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",1,"gc180508",23,19060901,NA,1.449,2.19,215.66463,25.29925,3697.32561898884,5670.1505062004,152.581456196692,233.996112391928
"24_19060901",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",2,"gc180508",24,19060901,NA,1.449,2.19,273.96445,26.23864,4696.80994828492,5880.68965989151,193.82823565981,242.684654859387
"25_19060901",33,"PA","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",3,"gc180508",25,19060901,NA,1.449,2.19,204.55054,28.39712,3506.78714409499,6364.45524442952,144.718302945734,262.648722121291
"26_19060901",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",1,"gc180508",26,19060901,NA,1.449,2.19,246.70757,24.59474,4229.5216371803,5512.25342493818,174.544153509768,227.480006138136
"27_19060901",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",2,"gc180508",27,19060901,NA,1.449,2.19,243.66954,22.04544,4177.43805652891,4940.89598606325,172.394765168392,203.90119295906
"28_19060901",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","control",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",3,"gc180508",28,19060901,NA,1.449,2.19,319.5311,39.59929,5477.99851136315,8875.1221573239,226.066372302824,366.259075406605
"29_19060901",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",1,"gc180508",29,19060901,NA,1.449,2.19,416.51477,36.42229,7140.67359959881,8163.08254515363,294.681747925147,336.874581831927
"30_19060901",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",2,"gc180508",30,19060901,NA,1.45,2.189,15.29447,37.52023,262.206351407072,8409.15644247381,10.8207474927929,347.029574238406
"31_19060901",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algal",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",3,"gc180508",31,19060901,NA,1.449,2.189,454.0452,44.65465,7784.09028007473,10008.1459451052,321.234306224058,413.016769280599
"32_19060901",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",1,"gc180508",32,19060901,NA,1.449,2.191,178.14008,22.3196,3054.00974444776,5002.34162033224,126.033057963168,206.436935092656
"33_19060901",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",2,"gc180508",33,19060901,NA,1.449,2.191,247.95497,21.57204,4250.90689621478,4834.79603252173,175.426681666841,199.522653689859
"34_19060901",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","BES",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",3,"gc180508",34,19060901,NA,1.449,2.19,243.62476,23.0721,4176.67035418839,5170.99437707072,172.363083581993,213.396907209415
"35_19060901",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",1,"gc180508",35,19060901,NA,1.449,2.19,205.84563,23.67051,3528.98999412142,5305.11197994098,145.634571497076,218.931680517575
"36_19060901",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",2,"gc180508",36,19060901,NA,1.449,2.191,154.86215,21.92896,2654.93602083333,4914.79010818299,109.564059515696,202.823854019312
"37_19060901",33,"PE","DeepHole","5/23/19","5/23/19 14:00","lab","algalBES",NA,"methSlurry","6/9/19 14:00","run19060901","6/9/19",3,"gc180508",37,19060901,NA,1.449,2.19,212.73705,27.12273,3647.13557838905,6078.8347970409,150.510210580142,250.861720306172
"38_19060901",34,NA,NA,"6/9/19","6/9/19 0:00",NA,NA,NA,"air","6/9/19 0:00","run19060901","6/9/19",3,"gc180508",38,19060901,NA,1.458,2.193,1.31197,1.53622,22.4922384924445,344.302641803025,0.928211051976274,14.208702146456
"39_19060901",34,NA,NA,"6/9/19","6/9/19 0:00",NA,NA,NA,"standard034","6/9/19 0:00","run19060901","6/9/19",2,"gc180508",39,19060901,NA,1.451,2.191,4.17044,1.72519,71.4974664805064,386.655215146373,0,0
"40_19060901",34,NA,NA,"6/9/19","6/9/19 0:00",NA,NA,NA,"standard035","6/9/19 0:00","run19060901","6/9/19",2,"gc180508",40,19060901,NA,1.452,2.192,1.68301,3.19111,28.8532987074163,715.201991436156,0,0
"41_19060901",34,NA,NA,"6/9/19","6/9/19 0:00",NA,NA,NA,"standard036","6/9/19 0:00","run19060901","6/9/19",2,"gc180508",41,19060901,NA,1.45,2.191,27.91175,18.95207,478.515314939737,4247.59980252559,0,0
"42_19060901",34,NA,NA,"6/9/19","6/9/19 0:00",NA,NA,NA,"standard037","6/9/19 0:00","run19060901","6/9/19",2,"gc180508",42,19060901,NA,1.449,2.191,145.96425,27.6291,2502.39161137128,6192.32409462184,0,0
"43_19060901",34,NA,NA,"6/9/19","6/9/19 0:00",NA,NA,NA,"standard038","6/9/19 0:00","run19060901","6/9/19",2,"gc180508",43,19060901,NA,1.449,2.189,2855.77759,63.717,44375.9016949991,14280.4620612694,0,0
"44_19060901",34,NA,NA,"6/9/19","6/9/19 0:00",NA,NA,NA,"air","6/9/19 0:00","run19060901","6/9/19",4,"gc180508",44,19060901,NA,1.457,2.191,1.36266,1.84035,23.361261083801,412.46525031714,0.964073928585249,17.0216407775126
