"runName","projectID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","subsampleClass","subsampleDateTime","runID","runDate","replicate","metadataID","prefix","suffix","comments","FID_RT","TCD_RT","CH4area","CO2area","CH4ppm","CO2ppm","CH4original_umolL","CO2original_umolL"
"11_19053101",33,"CB","DeepHole","2019-05-31","2019-05-31 10:45","point",0.25,0.25,"pCO2","2019-05-31 10:45","run19053101","2019-05-31",2,"gc180508",11,19053101,NA,1.453,2.191,1.54956,3.52706,27.4179556302215,824.675746082856,0.414895401251715,39.3257400553804
"12_19053101",33,"CB","DeepHole","2019-05-31","2019-05-31 10:45","point",0.25,0.25,"pCO2","2019-05-31 10:45","run19053101","2019-05-31",3,"gc180508",12,19053101,NA,1.452,2.191,1.64799,4.04713,29.1595786539719,946.275354613846,0.441250078931318,45.1243762086076
"13_19053101",33,"CB","DeepHole","2019-05-31","2019-05-31 10:45","point",0.25,0.25,"DIC","2019-05-31 10:45","run19053101","2019-05-31",1,"gc180508",13,19053101,NA,1.454,2.19,1.04516,2.61139,18.4930886874224,610.579348398754,0.788624667799406,45.9145572367426
"14_19053101",33,"CB","DeepHole","2019-05-31","2019-05-31 10:45","point",0.25,0.25,"DIC","2019-05-31 10:45","run19053101","2019-05-31",2,"gc180508",14,19053101,NA,1.455,2.191,1.16733,2.37723,20.6547678991626,555.829479470309,0.880807946594092,41.7974576374657
"15_19053101",33,"CB","DeepHole","2019-05-31","2019-05-31 10:45","point",2.5,2.5,"DIC","2019-05-31 10:45","run19053101","2019-05-31",1,"gc180508",15,19053101,NA,1.453,2.191,1.47755,14.01323,26.1438087853544,3276.48832321556,1.11488420711376,246.386503320698
"16_19053101",33,"CB","DeepHole","2019-05-31","2019-05-31 10:45","point",2.5,2.5,"DIC","2019-05-31 10:45","run19053101","2019-05-31",2,"gc180508",16,19053101,NA,1.454,2.191,1.11482,13.72709,19.7256545701254,3209.58480641002,0.84118656679947,241.355469500502
"17_19053101",33,"HB","DeepHole","2019-05-31","2019-05-31 10:45","atm",NA,NA,"atm","2019-05-31 10:45","run19053101","2019-05-31",1,"gc180508",17,19053101,NA,1.455,2.192,0.794771,1.41115,14.0626990979289,329.946521773041,0.580340312846105,13.616252920924
"18_19053101",33,"HB","DeepHole","2019-05-31","2019-05-31 11:50","atm",NA,NA,"atm","2019-05-31 11:50","run19053101","2019-05-31",2,"gc180508",18,19053101,NA,1.456,2.193,0.783247,2.40376,13.8587931370867,562.032562928934,0.571925509380404,23.1939936372465
"19_19053101",33,"HB","DeepHole","2019-05-31","2019-05-31 11:50","point",0.25,0.25,"pCO2","2019-05-31 11:50","run19053101","2019-05-31",1,"gc180508",19,19053101,NA,1.451,2.191,3.92657,10.14139,69.4768334488234,2371.19821170244,1.05134091980494,113.073683730992
"20_19053101",33,"HB","DeepHole","2019-05-31","2019-05-31 11:50","point",0.25,0.25,"pCO2","2019-05-31 11:50","run19053101","2019-05-31",2,"gc180508",20,19053101,NA,1.451,2.191,3.63972,8.79731,64.4013019608339,2056.93358995089,0.974536700640112,98.0875647838704
"21_19053101",33,"HB","DeepHole","2019-05-31","2019-05-31 11:50","point",0.25,0.25,"pCO2","2019-05-31 11:50","run19053101","2019-05-31",3,"gc180508",21,19053101,NA,1.451,2.191,3.31456,7.52082,58.6479123194371,1758.47245146237,0.887474961390901,83.8550555769694
"22_19053101",33,"HB","DeepHole","2019-05-31","2019-05-31 11:50","point",0.25,0.25,"DIC","2019-05-31 11:50","run19053101","2019-05-31",1,"gc180508",22,19053101,NA,1.45,2.19,40.13443,28.64265,710.139666088587,6697.05044953591,30.2834030445755,503.607118368756
"23_19053101",33,"HB","DeepHole","2019-05-31","2019-05-31 11:50","point",0.25,0.25,"DIC","2019-05-31 11:50","run19053101","2019-05-31",2,"gc180508",23,19053101,NA,1.452,2.192,2.37676,6.11011,42.0544543119887,1428.6288078168,1.79338241555256,107.43052371258
"24_19053101",33,"HB","DeepHole","2019-05-31","2019-05-31 11:50","point",3.5,3.5,"DIC","2019-05-31 11:50","run19053101","2019-05-31",1,"gc180508",24,19053101,NA,1.452,2.191,2.06978,5.01049,36.6227420715041,1171.5223384322,1.56175089452127,88.096542411944
"25_19053101",33,"HB","DeepHole","2019-05-31","2019-05-31 11:50","point",3.5,3.5,"DIC","2019-05-31 11:50","run19053101","2019-05-31",2,"gc180508",25,19053101,NA,1.45,2.19,41.5287,30.7592,734.809916350951,7191.92931475841,31.3354483922473,540.821190613586
"26_19053101",33,NA,NA,"2019-05-31","2019-05-31 00:00",NA,NA,NA,"air","2019-05-31 00:00","run19053101","2019-05-31",3,"gc180508",26,19053101,NA,1.457,2.192,0.940192,2.10549,16.6357821187235,492.29288320017,0.686526457829243,20.3159723363756
"27_19053101",33,NA,NA,"2019-05-31","2019-05-31 00:00",NA,NA,NA,"standard034","2019-05-31 00:00","run19053101","2019-05-31",2,"gc180508",27,19053101,NA,1.451,2.193,3.73799,1.76258,66.1400939403519,412.115749811662,0,0
"28_19053101",33,NA,NA,"2019-05-31","2019-05-31 00:00",NA,NA,NA,"standard035","2019-05-31 00:00","run19053101","2019-05-31",2,"gc180508",28,19053101,NA,1.452,2.192,1.75889,5.00524,31.1218461875889,1170.29481532034,0,0
"29_19053101",33,NA,NA,"2019-05-31","2019-05-31 00:00",NA,NA,NA,"standard036","2019-05-31 00:00","run19053101","2019-05-31",2,"gc180508",29,19053101,NA,1.45,2.191,36.4211,25.41675,644.435906840561,5942.79010542816,0,0
"30_19053101",33,NA,NA,"2019-05-31","2019-05-31 00:00",NA,NA,NA,"standard037","2019-05-31 00:00","run19053101","2019-05-31",2,"gc180508",30,19053101,NA,1.45,2.19,191.68794,37.75541,3391.7314810453,8827.74064246543,0,0
"31_19053101",33,NA,NA,"2019-05-31","2019-05-31 00:00",NA,NA,NA,"standard038","2019-05-31 00:00","run19053101","2019-05-31",2,"gc180508",31,19053101,NA,1.449,2.189,2930.11621,65.38435,52326.2287068496,15287.7715770054,0,0
"32_19053101",33,NA,NA,"2019-05-31","2019-05-31 00:00",NA,NA,NA,"air","2019-05-31 00:00","run19053101","2019-05-31",4,"gc180508",32,19053101,NA,1.457,2.195,0.862925,2.79069,15.268617776794,652.502185343024,0.63010623747309,26.9274994606481
